id,Label,total_relevance,pageviews
3824,Peterhof Palace,15,10412
3825,Rossiyskaya Gazeta,15,1822
3826,Orientalism,15,36513
3827,LÃ¼shunkou District,15,6657
3828,Mikhail Bakhtin,15,10144
3829,NASA,15,264186
3830,2017 Confederations Cup,15,128
3831,Nikolai Timkov,15,234
3832,Celtics?Lakers rivalry,15,6693
3833,Weimar Republic,15,121298
3834,Mari people,15,7870
3835,2017 FIFA Confederations Cup,15,12456
3836,Japanese battleship Shikishima,15,1784
3837,New Economic Policy,15,19991
3838,Livonia,15,14455
3839,Primary election,15,13412
3840,Nadezhda Krupskaya,15,17540
3841,Conscription in the Russian Empire,15,776
3842,Graham Russell,15,9998
3843,Saint Petersburg Imperial University,15,675
3844,White Sun of the Desert,15,3729
3845,Tuvan language,15,6557
3846,Ethnic conflicts in the Soviet Union,15,932
3847,Price of oil,14,10680
3848,Malbork Castle,14,14479
3849,Marxism,14,113855
3850,Soviet General Staff,14,147
3851,Oriental rug,14,4848
3852,Soviet people,14,6131
3853,Vistula Lagoon,14,2148
3854,GOELRO plan,14,633
3855,Kara Sea,14,7015
3856,Act of Canonical Communion with the Moscow Patriarchate,14,593
3857,Unity Day (Russia),14,2707
3858,Stavropol,14,5832
3859,Grigori Rasputin,14,422688
3860,Russian oil industry,14,269
3861,Helsinki,14,67652
3862,Taiga,14,48077
3863,Izborsk,14,901
3864,Smallpox,14,192478
3865,Arctic,14,48487
3866,Video games in Russia,14,2139
3867,Velikiy kniaz,14,4022
3868,Finnish language,14,50023
3869,Alexei Rykov,14,17194
3870,Baltic German nobility,14,1721
3871,Academic Marxism,14,85
3872,Almost Famous,14,69057
3873,Germans,14,41240
3874,Azak,14,5702
3875,Abdication of Nicholas II,14,5404
3876,Astrakhan Oblast,14,6170
3877,Tuvan Autonomous Soviet Socialist Republic,13,4614
3878,Kosovo,13,215963
3879,Al-Nusra Front,13,12589
3880,GOLOS Association,13,73
3881,Viktor Zubkov,13,6830
3882,Golos (election monitor),13,498
3883,Aero L-39 Albatros,13,31094
3884,Feodor I of Russia,13,16762
3885,Czeslaw Znamierowski,13,271
3886,Makhmut Gareev,13,886
3887,Adalbert of Prague,13,2750
3888,Ukaz,13,364
3889,Dual Alliance (1879),13,3456
3890,Alsace-Lorraine,13,11548
3891,William of Modena,13,362
3892,United Principalities of Moldavia and Wallachia,13,8231
3893,Intercontinental ballistic missile,13,46744
3894,Alexander Stepanovich Popov,13,4039
3895,Repin Institute of Arts,13,72
3896,Ural (region),13,7260
3897,Nuclear arms race,13,9828
3898,Lyudmila Putina,13,83236
3899,Ayn Rand,13,159018
3900,Aquarium (band),13,2315
3901,Peoples of the Caucasus,13,16500
3902,Irish rebellion of 1803,13,1415
3903,Treaty of Bucharest (1812),13,1928
3904,Semyon Dezhnyov,13,634
3905,Kremlin,13,100408
3906,POW,13,50708
3907,United Baltic Duchy,13,5857
3908,DNA test,13,648
3909,Nikolay Punin,13,749
3910,Anti-Corruption Foundation,13,3747
3911,Karachays,13,4744
3912,Council communists,13,180
3913,Military reserve force,13,7662
3914,Katorga,13,4979
3915,Konni (dog),13,4335
3916,Treaty of Paris (1815),13,5956
3917,Siberian Tatars,13,5492
3918,Acting President of Russia,13,1531
3919,Persian Expedition of 1796,13,1422
3920,Adams?On?s Treaty,13,14849
3921,The Battleship Potemkin,13,1661
3922,Danube-Black Sea Canal,13,573
3923,Communist state,13,48637
3924,Grand duchy,13,5275
3925,North Koreans in Russia,13,1608
3926,United Nations Interim Administration Mission in Kosovo,13,5892
3927,Ivan III of Russia,13,18446
3928,State Council of Imperial Russia,13,2119
3929,Vladimir Milov,13,809
3930,Konrad I of Masovia,13,1502
3931,Afanasiy Nikitin,13,152
3932,Ivan III of Moscow,13,120
3933,Immanuel Kant,13,104126
3934,Zilant,13,2273
3935,Early English period,13,25
3936,Balkars,13,4203
3937,Tengrism,13,45660
3938,Kwantung Leased Territory,13,5349
3939,Yemelyan Pugachev,13,23407
3940,Georgian nationalism,12,676
3941,Prince Albert of Saxe-Coburg and Gotha,12,43524
3942,Vladimir Zworykin,12,1025
3943,Victoria of the United Kingdom,12,7810
3944,League of Nations,12,85833
3945,Bulat Okudzhava,12,2269
3946,Imperial Japanese Army,12,44163
3947,Red Data Book of the Russian Federation,12,5431
3948,Zhores Alferov,12,1972
3949,Special member state territories and the European Union,12,15963
3950,List of Russian explorers,12,2977
3951,Bukharan People's Soviet Republic,12,7024
3952,Kirghiz Autonomous Socialist Soviet Republic (1920â1925),12,5028
3953,Chud,12,6441
3954,Security Council of Russia,12,8679
3955,Federal Assembly (Russia),12,7441
3956,Bob Dole,12,54503
3957,Silesian architecture,12,552
3958,Lower Saxony,12,43205
3959,Gagauzia,12,15320
3960,Penza,12,12820
3961,Chief Rabbi of Russia,12,519
3962,Greater Poland,12,5164
3963,KoÅobrzeg,12,4119
3964,Estonian language,12,26762
3965,Pauline Laws,12,2259
3966,Andrei Bely,12,2746
3967,Vissarion Belinsky,12,2781
3968,Punctation of Olm?tz,12,1142
3969,Mikhail Fradkov,12,4695
3970,Symphonic poem,12,7103
3971,Polotsk,12,4045
3972,Proletarian internationalism,12,6247
3973,Novaya Zemlya,12,20061
3974,Kremlin Regiment,12,2525
3975,Sadko (musical tableau),12,383
3976,Russian cruiser Aurora,12,10581
3977,German Gref,12,701
3978,Ivan Sakharov,12,113
3979,Syrian Army,12,7948
3980,East Asia Summit,12,8153
3981,Denis Fonvizin,12,969
3982,Yuri Tulin,12,89
3983,British Empire,12,210994
3984,Orenburg,12,10122
3985,Federal Assembly of Russia,12,1913
3986,Leningrad School of Painting,12,729
3987,Ossetian people,12,3431
3988,White Sea-Baltic Canal,12,989
3989,Luxembourg,12,191208
3990,Karl Briullov,12,544
3991,Vladimir Konstantinov,12,10653
3992,Sofia Gubaidulina,12,4769
3993,Krasnovodsk,12,504
3994,Kosovo?Serbia relations,12,6529
3995,Brown bear,12,108159
3996,Mongolian People's Republic,12,29897
3997,Sovereign democracy,12,1826
3998,Treaty of Fredrikshamn,12,1073
3999,Eurasia,12,65149
4000,Tretyakov Gallery,12,6024
4001,Golden Ring of Russia,12,4161
4002,List of political parties in Russia,11,13977
4003,I?d?r,11,2626
4004,Rise of nationalism under the Ottoman Empire,11,955
4005,Ural River,11,3913
4006,Wassily Kandinsky,11,49533
4007,Russian Aerospace Force,11,370
4008,Mikhail Katkov,11,540
4009,National awakening of Romania,11,1284
4010,Macedonian language,11,23799
4011,Pavel Pestel,11,723
4012,Neo-classicism,11,394
4013,Freikorps,11,23796
4014,Scandinavia,11,115795
4015,Vladimir Smirnov (businessman),11,344
4016,Battle of Moscow (1612),11,1444
4017,Georgy Malenkov,11,62289
4018,Dante's Inferno (1967 TV film),11,218
4019,Nikolai Bukharin,11,22294
4020,Bard (Soviet Union),11,2012
4021,Islam in the Soviet Union,11,4368
4022,Siege of Leningrad,11,62172
4023,Languages of the European Union,11,14524
4024,Siedlce,11,2252
4025,Maurice Pal?ologue,11,1194
4026,Lida,11,2797
4027,Romantic nationalism,11,7172
4028,Georgy Chicherin,11,2476
4029,Fighter aircraft,11,41080
4030,Sambo (martial art),11,34285
4031,Alexander Prokhorov,11,1527
4032,John Maynard Keynes,11,56130
4033,Unity (Russian political party),11,4863
4034,Galindians,11,1783
4035,"Gori, Georgia",11,10176
4036,Nikolay Chernyshevsky,11,5052
4037,Free City of KrakÃ³w,11,1042
4038,Allotment (gardening),11,6950
4039,Inorodtsy,11,381
4040,National Priority Projects,11,550
4041,Russian Census (2002),11,1427
4042,Lower Silesia,11,4635
4043,Rostov,11,5337
4044,Michael I of Russia,11,22810
4045,William Gerhardie,11,505
4046,Vozhd,11,2410
4047,Magadan Oblast,11,7299
4048,Sergei Eisenstein,11,20289
4049,Ingush people,11,8363
4050,National missile defense,11,682
4051,Nikolay Gumilyov,11,1887
4052,Nikolai Galakhov,11,174
4053,Dmitry Donskoy,11,5580
4054,Trans-Caspian Railway,11,737
4055,Reza Shah,11,38038
4056,List of birds of Russia,11,2567
4057,Treaty of Nystad,11,4399
4058,Sergei Ivanovich Osipov,11,107
4059,Sejm of the Republic of Poland,11,19339
4060,Arkaim,11,4858
4061,2020 Presidential Address to the Federal Assembly,11,715
4062,Dmitry Dokhturov,11,521
4063,Western Rite Orthodox,10,145
4064,Beef Stroganoff,10,30563
4065,Alfred North Whitehead,10,15184
4066,Catherine Merridale,10,699
4067,Alexei Kosygin,10,13657
4068,Royal Malaysian Air Force,10,15465
4069,Ardahan,10,2619
4070,Power of Siberia,10,4665
4071,Decree of the President of Russia,10,1144
4072,Emmanuel Macron,10,205932
4073,Astrakhan Khanate,10,4834
4074,Tartary,10,31579
4075,Tartu,10,11543
4076,Pylos,10,14290
4077,Moskovskij Komsomolets,10,917
4078,Bolshevik Initial Decrees,10,8
4079,Constitution of the Kingdom of Poland,10,528
4080,Kingdom of Lithuania (1918),10,3667
4081,History of Christianity,10,48757
4082,Tokhtamysh,10,4891
4083,Tajikistani Civil War,10,15149
4084,Potemkin village,10,31333
4085,Neo-Byzantine architecture,10,659
4086,Second Peace of Thorn (1466),10,1018
4087,Yuri Andropov,10,67054
4088,July Days,10,4550
4089,Holy Synod,10,2048
4090,Holy Roman Empire,10,212962
4091,GermanâSoviet Commercial Agreement (1940),10,1818
4092,Icons,10,2306
4093,Finnish Declaration of Independence,10,3848
4094,Andrei Gromyko,10,11495
4095,Bavaria,10,105833
4096,American imperialism,10,31860
4097,Mariinsky Theatre,10,4731
4098,Jagiellonian dynasty,10,5700
4099,Patriarch Philaret of Moscow,10,306
4100,Kars Province,10,3442
4101,Valentin Rasputin,10,1004
4102,Polar bear,10,115589
4103,Arctic Ocean,10,39188
4104,Latvian War of Independence,10,5313
4105,Triborough Bridge,10,3416
4106,Marxism and the National Question,10,2092
4107,Dictatorship of the proletariat,10,18130
4108,Nordic countries,10,66177
4109,Conscript,10,51410
4110,Silesia,10,35415
4111,The Draft,10,196
4112,Hesse,10,38563
4113,"Kirov, Kirov Oblast",10,4838
4114,Armenian genocide denial,10,12669
4115,Hungarian Soviet Republic,10,10841
4116,Nostalgia for the USSR,10,306
4117,Ispolkom,10,423
4118,Digital terrestrial,10,278
4119,French Army Mutinies,10,1063
4120,Order of the Red Banner,10,7040
4121,Boris Korneev (painter),10,104
4122,History of Sweden (1523â1611),10,2997
4123,War communism,10,6856
4124,Demographic crisis of Russia,10,3729
4125,Dimitri Obolensky,10,636
4126,Mikhail Meltyukhov,10,375
4127,Sergei Kolesnikov (whistleblower),10,1136
4128,Shock therapy (economics),10,6515
4129,Space Race,10,46742
4130,Engels Kozlov,10,140
4131,European colonization of the Americas,10,36707
4132,Vladimir Zenzinov,10,340
4133,Laika,10,59682
4134,Jagiellonian,10,160
4135,South Korea,10,372102
4136,Qasim Khanate,10,2941
4137,Icon,10,27723
4138,Northwest Russia,10,1586
4139,Denial of the Armenian genocide,10,440
4140,Musavat Party,10,231
4141,Konstantin Aksakov,10,455
4142,Convention of Peking,10,4945
4143,Strap match,10,435
4144,Ivan Gronsky,10,105
4145,Principality of Tver,10,1032
4146,Dragoons,9,2714
4147,Tobacco politics,9,1751
4148,Swedish Estonia,9,1015
4149,List of cultural icons of Russia,9,3157
4150,Constructivism (art),9,29279
4151,Kapustin Yar,9,4661
4152,Pribilof Islands,9,2188
4153,Radio Rossii,9,766
4154,Seat of the European Parliament in Strasbourg,9,2626
4155,De Long Islands,9,1025
4156,Baltic languages,9,12920
4157,Mikhail Semyonovich Vorontsov,9,1168
4158,Vladimir Oblast,9,4306
4159,Kingdom of Dalmatia,9,5478
4160,Nineteen Eighty-four,9,98
4161,Paris,9,288816
4162,Emirate of Afghanistan,9,16861
4163,Petrograd Soviet,9,6130
4164,Carnegie Endowment for International Peace,9,6628
4165,Joseph Rotblat,9,3552
4166,Triple Alliance (1882),9,14883
4167,Declaration of State Sovereignty of the Russian Soviet Federative Socialist Republic,9,1485
4168,Union of October 17,9,2015
4169,Kremlin Wall Necropolis,9,23296
4170,Battle of Molodi,9,2865
4171,Spiritual Christianity,9,3036
4172,Brandenburger Gold Coast,9,2103
4173,Gosplan,9,3823
4174,Kwantung Army,9,14090
4175,State Council (Russia),9,995
4176,Serfs,9,45348
4177,Finns,9,22742
4178,Belgium national football team,9,53121
4179,Transfiguration Cathedral (Saint Petersburg),9,439
4180,Ballistic missile submarine,9,30633
4181,Arctic Circle,9,56118
4182,Russian Red,9,1192
4183,Absolute monarchy,9,56135
4184,European Commission,9,37541
4185,Ferdinand Lassalle,9,5391
4186,Erzurum,9,13138
4187,Kryashens,9,1302
4188,Qing China,9,142885
4189,Galley,9,16586
4190,Pyotr Semyonov-Tyan-Shansky,9,613
4191,Great Famine (Ireland),9,91512
4192,The Internationale,9,33404
4193,Alexander Mikhailovich Semionov,9,80
4194,Vanguardism,9,15202
4195,Tampere conference of 1905,9,919
4196,Giuseppe Conte,9,28157
4197,Melikdoms of Karabakh,9,1537
4198,Helmet (heraldry),9,2767
4199,BaltacÄ± Mehmet Pasha,9,942
4200,Second Northern Syria Buffer Zone,9,1176
4201,Rococo,9,43935
4202,Nadezhda Udaltsova,9,584
4203,Bryansk,9,4674
4204,Kuzma Petrov-Vodkin,9,1232
4205,The Communist Manifesto,9,50670
4206,Marina Salye,9,1300
4207,1917â18 Local Council of the Russian Orthodox Church,9,250
4208,Prague Conference,9,637
4209,Alexander Blok,9,3310
4210,Chairman of the State Duma,9,1605
4211,Mstislav Rostropovich,9,7663
4212,Khujand,9,5639
4213,Yenisey,9,9226
4214,Vladimir Propp,9,5868
4215,Bashkir Autonomous Soviet Socialist Republic,9,1639
4216,List of Crusades to Europe and the Holy Land,9,3640
4217,"Alexei Petrovich, Tsarevich of Russia",9,11816
4218,Volga trade route,9,3067
4219,Staraya Ladoga,9,3358
4220,IÄdÄ±r Province,9,2519
4221,Max Vasmer,9,765
4222,Regiment,9,33394
4223,Dragoon,9,23215
4224,Khakas people,9,2787
4225,Renaissance architecture,9,19745
4226,Kalmyk Autonomous Soviet Socialist Republic,9,1209
4227,Lake Ladoga,9,12032
4228,Octobrists,9,212
4229,Spanish Civil War,9,146840
4230,Nation-state,9,3381
4231,Kirghiz Soviet Socialist Republic,8,7348
4232,2000 Russian presidential election,8,9851
4233,Prisoner of war camp,8,634
4234,Kingdom of Romania,8,30949
4235,Stephen BÃ¡thory,8,6700
4236,Mikhail Tikhomirov,8,115
4237,Kefir,8,71461
4238,Sophia Palaiologina,8,6554
4239,Censorship in the Soviet Union,8,4322
4240,Kuyavia,8,1735
4241,Vasily Perovsky,8,296
4242,Montenegro,8,190178
4243,Mariavite Church,8,1527
4244,Checheno-Ingush Autonomous Soviet Socialist Republic,8,4372
4245,People's Commissar,8,389
4246,Kingdom of Greece (GlÃ¼cksburg),8,1026
4247,Bollywood,8,96674
4248,Counter-intelligence,8,2473
4249,Vilayat Nokhchicho,8,519
4250,Pskov Republic,8,3152
4251,Voskhod 2,8,4899
4252,Jean Sibelius,8,24642
4253,Sputnik,8,56455
4254,Sagallo,8,2695
4255,Clinton Administration,8,693
4256,Paralympic Games,8,29375
4257,Altai Mountains,8,19092
4258,History of Poland during the Piast dynasty,8,2931
4259,Peter II of Russia,8,46006
4260,Taman Peninsula,8,3893
4261,Kyrgyz people,8,21158
4262,1918 RSFSR Constitution,8,66
4263,North Korea,8,304673
4264,European Plain,8,5496
4265,Assyrian Christians,8,284
4266,Al-Qaida,8,566
4267,Ignacy Krasicki,8,1932
4268,Shamanistic,8,529
4269,Vasili IV of Russia,8,9084
4270,Ahmed III,8,12180
4271,The Putin Interviews,8,3725
4272,Expo 58,8,4005
4273,Casimir IV Jagiellon,8,6178
4274,CzesÅaw MiÅosz,8,7075
4275,Escalator,8,15790
4276,Aria (band),8,3155
4277,Surrender of Japan,8,47561
4278,Hokkaido,8,58888
4279,Marxist-Leninist atheism,8,537
4280,Dresden,8,52294
4281,Women in space,8,8702
4282,Timber frame construction,8,7
4283,List of battles of the Russo-Japanese War,8,1223
4284,Anti-Stalinist left,8,4514
4285,Katerina Tikhonova,8,59623
4286,Second Bulgarian Empire,8,13725
4287,Burruss Hall,8,20
4288,Tuapse,8,2256
4289,Olga Knipper,8,2913
4290,Anastas Mikoyan,8,15860
4291,Chris Matthew Sciabarra,8,736
4292,Great Russian Encyclopedia,8,1016
4293,BC Almaty,8,162
4294,Glasnost,8,19629
4295,Curonian Lagoon,8,1994
4296,Space station,8,18377
4297,Ferdinand I of Romania,8,15806
4298,Sophia Alekseyevna,8,2423
4299,Proletarian literature,8,2442
4300,2001 Sino-Russian Treaty of Friendship,8,2349
4301,Foot Guards,8,3189
4302,American Revolutionary War,8,195895
4303,Radio Moscow,8,2556
4304,Maria SkÅodowska-Curie,8,422
4305,Belle Ãpoque,8,44508
4306,Piotr Buchkin,8,146
4307,Soviet Russia Constitution of 1918,8,1169
4308,Grigory Gagarin,8,679
4309,Vasili III of Russia,8,8786
4310,List of Russian artists,8,3790
4311,Grigori Aleksandrov,8,1947
4312,Silver Age of Russian Poetry,8,1203
4313,Lyubov Popova,8,2373
4314,Varvara Stepanova,8,1453
4315,Federation of Jewish Communities of Russia,8,1482
4316,Beer in Russia,8,1201
4317,Russkoye Radio,8,409
4318,New Athos,8,1614
4319,Andrei Snezhnevsky,8,587
4320,Patriarch Sergius of Moscow,8,1538
4321,Vasily Klyuchevsky,8,720
4322,PoznaÅ,8,24199
4323,Zemstvo,8,3167
4324,Olga Rozanova,8,1336
4325,Tikhvin Assumption Monastery,8,104
4326,River Neva,8,501
4327,Winston Churchill,8,586409
4328,Neva River,8,1720
4329,Karelian Autonomous Soviet Socialist Republic,8,3548
4330,Suzdal,8,3640
4331,Mengu-Timur,8,3352
4332,East Germany,8,142521
4333,Nuclear power,8,58698
4334,People's Republic of China,8,757362
4335,Ausgleich,8,840
4336,Khrushchev Thaw,8,9890
4337,President (government title),8,11622
4338,Polish intelligence,8,154
4339,Northern Caucasus,8,18765
4340,Silesians,8,6547
4341,Conscientious objector,8,32559
4342,Women's suffrage,8,57176
4343,Theosophy,7,38248
4344,2000s commodities boom,7,3936
4345,Batum Oblast,7,1326
4346,Eastern Roman Empire,7,247167
4347,Roman civilisation,7,183
4348,Seventh Crusade,7,7816
4349,US,7,5428
4350,Statutes of Lithuania,7,790
4351,Isabella Clara Eugenia,7,6530
4352,ArmenianâTatar massacres of 1905â07,7,501
4353,Luxembourg (city),7,2981
4354,Polish Legions in World War I,7,3560
4355,Ukha,7,2382
4356,Plesetsk Cosmodrome,7,6129
4357,Jesus Prayer,7,13112
4358,Gunboat,7,8288
4359,Ivan Fyodorov (printer),7,849
4360,Avram Iancu,7,1780
4361,Andrei Rublev,7,12580
4362,Vseslav of Polotsk,7,1461
4363,United States,7,1780065
4364,Ayuka Khan,7,826
4365,Alans,7,24994
4366,Exonym,7,27822
4367,Old Style and New Style dates,7,51916
4368,Greek genocide,7,24601
4369,Middle East,7,146420
4370,Joint State Political Directorate,7,3980
4371,Fire of Moscow (1571),7,2023
4372,Sahib I Giray,7,966
4373,Pafnuty Chebyshev,7,5029
4374,East Frisia,7,6291
4375,Valaam Monastery,7,2271
4376,Tundra,7,50693
4377,CorvÃ©e,7,8200
4378,Electorate of Saxony,7,10946
4379,2008?2011 Icelandic financial crisis,7,7663
4380,The Other Russia (coalition),7,2258
4381,Russian Academy of Arts,7,617
4382,Yelagin Island,7,330
4383,Rail freight transport,7,9810
4384,Saint Nicholas,7,56285
4385,Orientalism (book),7,21668
4386,GÃ¼mÃ¼Åhane,7,1600
4387,Masovia,7,1321
4388,Che?mno,7,2554
4389,Stavka,7,5786
4390,Fascism,7,254128
4391,Night of the Long Knives,7,80913
4392,Rudolf Frentz,7,150
4393,Accordion,7,30528
4394,SinoâSoviet split,7,781
4395,Hungarian Revolution of 1956,7,44549
4396,Personal name,7,26224
4397,Flak,7,1978
4398,Khanty?Mansi Autonomous Okrug,7,1554
4399,Munich speech of Vladimir Putin,7,4847
4400,Khalkhas,7,39
4401,Arthur Schopenhauer,7,72252
4402,Populist,7,6342
4403,Caesaropapism,7,4587
4404,Plovdiv,7,15984
4405,Ostyak,7,1656
4406,Yalta conference,7,41980
4407,Zygmunt KrasiÅski,7,1421
4408,Sosloviye,7,203
4409,Kirillo-Belozersky Monastery,7,598
4410,Saar-Lor-Lux,7,70
4411,1995 Russian legislative election,7,3692
4412,Henryk Wieniawski,7,3050
4413,Kabardino-Balkarian Autonomous Soviet Socialist Republic,7,665
4414,German Chancellor,7,86157
4415,National liberalism,7,5139
4416,Social realism,7,10757
4417,2nd Congress of the Russian Social Democratic Labour Party,7,1769
4418,Blitzkrieg,7,42735
4419,Candide,7,36421
4420,Kremlin Armoury,7,3730
4421,Caviar,7,56288
4422,Catherine Belton,7,3033
4423,LOMO,7,1466
4424,Tax on childlessness,7,2490
4425,Ministry of Foreign Affairs (Soviet Union),7,2285
4426,Smolny Institute,7,2242
4427,Kolomna,7,5157
4428,Yuriy Molchanov,7,311
4429,Ismail Gaspirali,7,243
4430,Grigori Sokolnikov,7,1207
4431,Christmas trees,7,320
4432,The Just War tradition,7,1361
4433,Central Archives of the Russian Ministry of Defence,7,315
4434,Suicide in Russia,7,3183
4435,Zabaykalye,7,72
4436,Tent-like church,7,284
4437,Endonym and exonym,7,11350
4438,Ob River,7,2752
4439,Amnesty International,7,42267
4440,Populism,7,55369
4441,Agitprop,7,12837
4442,Community of Serb Municipalities,7,2595
4443,Order of the Red Banner of Labour,7,2937
4444,2020 United States presidential election,7,394298
4445,London Philharmonic Orchestra,7,4019
4446,ToruÅ,7,10699
4447,Nuclear meltdown,7,19612
4448,Oleg Lomakin,7,124
4449,Volga-Ural region,7,3530
4450,Libertarian socialism,7,38246
4451,Naum Gabo,7,2531
4452,Crimean Tatar diaspora,7,1199
4453,Ptichka,7,3215
4454,Pigodi,7,129
4455,Andrei Tsygankov,7,359
4456,Darya Nikolayevna Saltykova,7,4802
4457,Jascha Heifetz,7,8088
4458,Eight-Nation Alliance,7,15895
4459,Dmitry of Uglich,7,2858
4460,Treaty of Saint Petersburg (1723),7,408
4461,Antarctica,7,201170
4462,Socialist Soviet Republic of Byelorussia,7,1531
4463,Furugelm Island,7,104
4464,Bundesliga,7,106712
4465,Postcard,7,10393
4466,Shebekino,7,255
4467,Kim Jong-il,7,114822
4468,Gottfried Wilhelm Leibniz,7,45783
4469,German language,7,175104
4470,Sergey Malyutin,7,753
4471,Architectural history,7,657
4472,Nina Veselova,7,148
4473,Oleg Yankovsky,7,2784
4474,James Bond in film,7,11301
4475,Battle of M?r??ti,7,1432
4476,Second International,7,11005
4477,Treaty of Jassy,7,1960
4478,Far North (Russia),7,5437
4479,Libertarian socialists,7,840
4480,Central Intelligence Agency,7,147095
4481,Haim Arlosoroff,7,1908
4482,Sofia,7,49200
4483,Balagansk,7,373
4484,Komsomolskaya Pravda,6,4016
4485,Secret Intelligence Service,6,88838
4486,State of Israel,6,622107
4487,Lithuanian Soviet Socialist Republic,6,7690
4488,Monchegorsk,6,716
4489,African diaspora,6,33008
4490,Kingdom of Bulgaria,6,21167
4491,Vasiliy Perov,6,161
4492,Mikhail Natarevich,6,112
4493,Council of People's Commissars of the Soviet Union,6,1028
4494,History of California,6,14181
4495,Monroe Doctrine,6,43829
4496,Ivan Argunov,6,493
4497,Proposition (philosophy),6,162
4498,Pyotr Kapitsa,6,3259
4499,Korean War,6,264604
4500,Entente Cordiale,6,8572
4501,Daco-Thracian,6,2342
4502,Prague,6,135052
4503,John Caird (director),6,1383
4504,Alfred Nobel,6,47303
4505,APEC,6,24847
4506,Personification of Russia,6,4688
4507,Adelina Patti,6,3908
4508,Polish zÅoty,6,23475
4509,Buran (spacecraft),6,17854
4510,Åahin Giray,6,3070
4511,Council of the European Union,6,20240
4512,Dutch language,6,113971
4513,Kiautschou Bay concession,6,3513
4514,Shashlyk,6,580
4515,Mikhail Tomsky,6,2451
4516,War on Terror,6,25876
4517,Georgian Soviet Socialist Republic,6,10643
4518,Vostok 1,6,16714
4519,Svetlana Alliluyeva,6,50020
4520,Society of Jesus,6,79058
4521,Muhammad Ali of Egypt,6,30297
4522,Battle of Mir (1812),6,771
4523,Ivan VI of Russia,6,40021
4524,Mikhail Mishustin's Cabinet,6,3736
4525,Seven Boyars,6,827
4526,Ilmen Slavs,6,629
4527,Sultan Abdulaziz,6,145
4528,Governor-General of Finland,6,1005
4529,German mistreatment of Soviet prisoners of war,6,6831
4530,Logic,6,78701
4531,Murom,6,2228
4532,Perestroika,6,36402
4533,Nikolay Lobachevsky,6,129
4534,Flag of Poland,6,20501
4535,United Kingdom,6,1100371
4536,Punk subculture,6,23653
4537,Table of Ranks,6,5253
4538,Antichrist,6,52669
4539,Fossil fuel subsidies,6,919
4540,George Canning,6,10057
4541,Nazi Party,6,141160
4542,Grand Prince of Vladimir,6,507
4543,Italo-Turkish War,6,19813
4544,Nur Devlet,6,475
4545,Forced religious conversion,6,102
4546,Modernism,6,60551
4547,Achim von Arnim,6,1257
4548,Anti-Soviet propaganda,6,114
4549,Boris Mironov (historian),6,301
4550,Kingdom of Bohemia,6,40143
4551,History of Palestine,6,18235
4552,Denisovan,6,47193
4553,Anti-Sovietism,6,3247
4554,Trakai,6,2371
4555,Benito Mussolini,6,270549
4556,Epiphany (holiday),6,355797
4557,Tatar Autonomous Soviet Socialist Republic,6,2537
4558,Teimuraz II of Kakheti,6,855
4559,Alliance,6,6089
4560,Slobodan Milo?evi?,6,76486
4561,SovietâJapanese War,6,24006
4562,2004 Russian presidential election,6,7345
4563,David Andersen,6,1908
4564,Snow leopard,6,65898
4565,George III,6,202272
4566,Devlet II Giray,6,460
4567,Svishtov,6,1148
4568,FrÃ©dÃ©ric Chopin,6,95345
4569,University of WrocÅaw,6,3320
4570,Remittances,6,3568
4571,Mongolian language,6,34181
4572,Simon Sebag Montefiore,6,12242
4574,World revolution,6,4480
4575,Socialism in One Country,6,11085
4576,Luftwaffe,6,61886
4577,Cominform,6,8736
4578,History of the Soviet Union (1964â82),6,582
4579,Moskovsky Korrespondent,6,914
4580,Treaty of Ganja,6,784
4581,Nakhichevan Autonomous Soviet Socialist Republic,6,1652
4582,Neman River,6,1181
4583,Tampere,6,24641
4584,Periodic table,6,293000
4585,Volga River region,6,926
4586,University College London,6,56441
4587,Orthodox Judaism,6,34555
4588,Smolensk Governorate,6,694
4589,International Date Line,6,35380
4590,Magnitogorsk,6,9365
4591,Union of Active Struggle,6,193
4592,Bishop of Pomesania,6,21
4593,Sportintern,6,87
4594,William Pitt the Elder,6,1652
4595,Gabriel Narutowicz,6,3176
4596,Independent International Commission of Inquiry on the Syrian Arab Republic,6,330
4597,General State Laws for the Prussian States,6,557
4598,Commune of the Working People of Estonia,6,2064
4599,Anti-Soviet,6,736
4600,Architecture of Poland,6,1434
4601,Chess,6,173937
4602,List of larger indigenous peoples of Russia,6,1816
4603,Alexander Nevsky Cathedral in Sofia,6,102
4604,Orenburg Muslim Spiritual Assembly,6,460
4605,State Political Directorate,6,5739
4606,Ministry of Health (Russia),6,1471
4607,Law enforcement in Russia,6,2390
4608,Boris Ioganson,6,185
4609,Russian Council of Muftis,6,261
4610,Justices of the peace (Russia),6,86
4611,Mestnichestvo,6,883
4612,Erzurum Province,6,2589
4613,Daily Mail,6,66817
4614,Chamber Orchestra,6,544
4615,Vladimir Rusanov,6,659
4616,Mehmed I Giray,6,728
4617,Battle of Kolubara,6,3124
4618,Red coat (military uniform),6,10522
4619,Oleg Losev,6,2388
4620,Agnosticism,6,86297
4621,Union of Socialists-Revolutionaries Maximalists,6,466
4622,Alexander Vasilyevich Alexandrov,6,4030
4623,Georges Bizet,6,16382
4624,State Council of the Soviet Union,6,1103
