id,Label,total_relevance,pageviews
3965,Pauline Laws,12,1060
3966,Andrei Bely,12,1855
3967,Vissarion Belinsky,12,1792
3968,Punctation of Olm?tz,12,1034
3969,Mikhail Fradkov,12,3311
3970,Symphonic poem,12,7782
3971,Polotsk,12,3627
3972,Proletarian internationalism,12,4711
3973,Novaya Zemlya,12,16882
3974,Kremlin Regiment,12,2264
3975,Sadko (musical tableau),12,365
3976,Russian cruiser Aurora,12,7842
3977,German Gref,12,581
3978,Ivan Sakharov,12,85
3979,Syrian Army,12,27730
3980,East Asia Summit,12,11405
3981,Denis Fonvizin,12,620
3982,Yuri Tulin,12,123
3983,British Empire,12,214714
3984,Orenburg,12,6504
3985,Federal Assembly of Russia,12,1674
3986,Leningrad School of Painting,12,386
3987,Ossetian people,12,596
3988,White Sea-Baltic Canal,12,550
3989,Luxembourg,12,194508
3990,Karl Briullov,12,739
3991,Vladimir Konstantinov,12,7363
3992,Sofia Gubaidulina,12,3678
3993,Krasnovodsk,12,522
3994,Kosovo?Serbia relations,12,2645
3995,Brown bear,12,120932
3996,Mongolian People's Republic,12,17084
3997,Sovereign democracy,12,1754
3998,Treaty of Fredrikshamn,12,822
3999,Eurasia,12,59341
4000,Tretyakov Gallery,12,5140
4001,Golden Ring of Russia,12,126
4002,List of political parties in Russia,11,993
4003,I?d?r,11,1469
4004,Rise of nationalism under the Ottoman Empire,11,1359
4005,Ural River,11,6495
4006,Wassily Kandinsky,11,52146
4008,Mikhail Katkov,11,793
4009,National awakening of Romania,11,1031
4010,Macedonian language,11,19894
4011,Pavel Pestel,11,494
4012,Neo-classicism,11,1002
4013,Freikorps,11,16549
4014,Scandinavia,11,162556
4015,Vladimir Smirnov (businessman),11,283
4016,Battle of Moscow (1612),11,1005
4017,Georgy Malenkov,11,84995
4018,Dante's Inferno (1967 TV film),11,223
4019,Nikolai Bukharin,11,15643
4020,Bard (Soviet Union),11,1379
4021,Islam in the Soviet Union,11,2587
4022,Siege of Leningrad,11,48172
4023,Languages of the European Union,11,18460
4024,Siedlce,11,1824
4025,Maurice Pal?ologue,11,682
4026,Lida,11,2408
4027,Romantic nationalism,11,7418
4028,Georgy Chicherin,11,1625
4029,Fighter aircraft,11,41755
4030,Sambo (martial art),11,46083
4031,Alexander Prokhorov,11,1514
4032,John Maynard Keynes,11,62107
4033,Unity (Russian political party),11,1859
4034,Galindians,11,830
4035,"Gori, Georgia",11,10546
4036,Nikolay Chernyshevsky,11,2740
4037,Free City of KrakÃ³w,11,1473
4038,Allotment (gardening),11,7053
4039,Inorodtsy,11,325
4040,National Priority Projects,11,433
4041,Russian Census (2002),11,1360
4042,Lower Silesia,11,3684
4043,Rostov,11,5708
4044,Michael I of Russia,11,12350
4045,William Gerhardie,11,365
4046,Vozhd,11,1347
4047,Magadan Oblast,11,5090
4048,Sergei Eisenstein,11,20020
4049,Ingush people,11,5503
4050,National missile defense,11,888
4051,Nikolay Gumilyov,11,1890
4052,Nikolai Galakhov,11,185
4053,Dmitry Donskoy,11,3569
4054,Trans-Caspian Railway,11,462
4055,Reza Shah,11,59333
4056,List of birds of Russia,11,2706
4057,Treaty of Nystad,11,1828
4058,Sergei Ivanovich Osipov,11,149
4059,Sejm of the Republic of Poland,11,11679
4060,Arkaim,11,4110
4062,Dmitry Dokhturov,11,248
4063,Western Rite Orthodox,10,102
4064,Beef Stroganoff,10,26688
4065,Alfred North Whitehead,10,15008
4066,Catherine Merridale,10,704
4067,Alexei Kosygin,10,12754
4068,Royal Malaysian Air Force,10,11083
4069,Ardahan,10,1862
4070,Power of Siberia,10,1959
4071,Decree of the President of Russia,10,1268
4072,Emmanuel Macron,10,680439
4073,Astrakhan Khanate,10,2702
4074,Tartary,10,7733
4075,Tartu,10,10371
4076,Pylos,10,6817
4077,Moskovskij Komsomolets,10,937
4078,Bolshevik Initial Decrees,10,145
4079,Constitution of the Kingdom of Poland,10,552
4080,Kingdom of Lithuania (1918),10,2605
4081,History of Christianity,10,36962
4082,Tokhtamysh,10,2583
4083,Tajikistani Civil War,10,5346
4084,Potemkin village,10,21939
4085,Neo-Byzantine architecture,10,824
4086,Second Peace of Thorn (1466),10,877
4087,Yuri Andropov,10,58200
4088,July Days,10,3149
4089,Holy Synod,10,1967
4090,Holy Roman Empire,10,179890
4091,GermanâSoviet Commercial Agreement (1940),10,1218
4092,Icons,10,1070
4093,Finnish Declaration of Independence,10,3015
4094,Andrei Gromyko,10,10032
4095,Bavaria,10,99034
4096,American imperialism,10,31727
4097,Mariinsky Theatre,10,5567
4098,Jagiellonian dynasty,10,5550
4099,Patriarch Philaret of Moscow,10,869
4100,Kars Province,10,2689
4101,Valentin Rasputin,10,994
4102,Polar bear,10,118861
4103,Arctic Ocean,10,36407
4104,Latvian War of Independence,10,4229
4105,Triborough Bridge,10,6488
4106,Marxism and the National Question,10,1301
4107,Dictatorship of the proletariat,10,13484
4108,Nordic countries,10,84637
4109,Conscript,10,50136
4110,Silesia,10,29286
4111,The Draft,10,206
4112,Hesse,10,31388
4113,"Kirov, Kirov Oblast",10,3421
4114,Armenian genocide denial,10,152
4115,Hungarian Soviet Republic,10,9976
4117,Ispolkom,10,170
4118,Digital terrestrial,10,240
4119,French Army Mutinies,10,1529
4120,Order of the Red Banner,10,4866
4122,History of Sweden (1523â1611),10,1622
4123,War communism,10,6055
4124,Demographic crisis of Russia,10,2001
4125,Dimitri Obolensky,10,523
4126,Mikhail Meltyukhov,10,297
4127,Sergei Kolesnikov (whistleblower),10,615
4128,Shock therapy (economics),10,7260
4129,Space Race,10,60756
4130,Engels Kozlov,10,120
4131,European colonization of the Americas,10,41603
4132,Vladimir Zenzinov,10,199
4133,Laika,10,55531
4134,Jagiellonian,10,172
4135,South Korea,10,323723
4136,Qasim Khanate,10,1616
4137,Icon,10,28673
4138,Northwest Russia,10,2032
4139,Denial of the Armenian genocide,10,23
4140,Musavat Party,10,234
4141,Konstantin Aksakov,10,317
4142,Convention of Peking,10,3193
4143,Strap match,10,231
4145,Principality of Tver,10,597
4146,Dragoons,9,3461
4147,Tobacco politics,9,1272
4148,Swedish Estonia,9,1078
4149,List of cultural icons of Russia,9,2754
4150,Constructivism (art),9,17568
4151,Kapustin Yar,9,4499
4152,Pribilof Islands,9,2038
4153,Radio Rossii,9,599
4154,Seat of the European Parliament in Strasbourg,9,3311
4155,De Long Islands,9,876
4156,Baltic languages,9,9778
4157,Mikhail Semyonovich Vorontsov,9,838
4158,Vladimir Oblast,9,2581
4159,Kingdom of Dalmatia,9,3986
4160,Nineteen Eighty-four,9,124
4161,Paris,9,230687
4162,Emirate of Afghanistan,9,7989
4163,Petrograd Soviet,9,7304
4164,Carnegie Endowment for International Peace,9,5258
4165,Joseph Rotblat,9,3291
4166,Triple Alliance (1882),9,22922
4167,Declaration of State Sovereignty of the Russian Soviet Federative Socialist Republic,9,1434
4168,Union of October 17,9,1092
4169,Kremlin Wall Necropolis,9,17679
4170,Battle of Molodi,9,1463
4171,Spiritual Christianity,9,1913
4172,Brandenburger Gold Coast,9,1564
4173,Gosplan,9,3753
4174,Kwantung Army,9,10750
4175,State Council (Russia),9,592
4176,Serfs,9,39149
4177,Finns,9,18453
4178,Belgium national football team,9,86838
4179,Transfiguration Cathedral (Saint Petersburg),9,310
4180,Ballistic missile submarine,9,22366
4181,Arctic Circle,9,44262
4182,Russian Red,9,1749
4183,Absolute monarchy,9,55931
4184,European Commission,9,38458
4185,Ferdinand Lassalle,9,4369
4186,Erzurum,9,9841
4187,Kryashens,9,657
4188,Qing China,9,105577
4189,Galley,9,15589
4190,Pyotr Semyonov-Tyan-Shansky,9,393
4191,Great Famine (Ireland),9,92734
4192,The Internationale,9,27530
4193,Alexander Mikhailovich Semionov,9,77
4194,Vanguardism,9,10670
4197,Melikdoms of Karabakh,9,495
4198,Helmet (heraldry),9,2552
4199,BaltacÄ± Mehmet Pasha,9,629
4201,Rococo,9,47106
4202,Nadezhda Udaltsova,9,418
4203,Bryansk,9,3199
4204,Kuzma Petrov-Vodkin,9,1216
4205,The Communist Manifesto,9,61221
4206,Marina Salye,9,759
4207,1917â18 Local Council of the Russian Orthodox Church,9,103
4208,Prague Conference,9,376
4209,Alexander Blok,9,3174
4210,Chairman of the State Duma,9,1384
4211,Mstislav Rostropovich,9,7237
4212,Khujand,9,3628
4213,Yenisey,9,562
4214,Vladimir Propp,9,7865
4215,Bashkir Autonomous Soviet Socialist Republic,9,1011
4217,"Alexei Petrovich, Tsarevich of Russia",9,6145
4218,Volga trade route,9,2221
4219,Staraya Ladoga,9,2200
4220,IÄdÄ±r Province,9,2190
4221,Max Vasmer,9,724
4222,Regiment,9,34351
4223,Dragoon,9,23067
4224,Khakas people,9,2522
4225,Renaissance architecture,9,23719
4226,Kalmyk Autonomous Soviet Socialist Republic,9,1900
4227,Lake Ladoga,9,7576
4228,Octobrists,9,159
4229,Spanish Civil War,9,130427
4230,Nation-state,9,4972
4231,Kirghiz Soviet Socialist Republic,8,4634
4232,2000 Russian presidential election,8,60
4233,Prisoner of war camp,8,592
4234,Kingdom of Romania,8,21759
4235,Stephen BÃ¡thory,8,6139
4236,Mikhail Tikhomirov,8,131
4237,Kefir,8,81218
4238,Sophia Palaiologina,8,11949
4239,Censorship in the Soviet Union,8,5132
4240,Kuyavia,8,984
4241,Vasily Perovsky,8,170
4242,Montenegro,8,161621
4243,Mariavite Church,8,823
4245,People's Commissar,8,465
4246,Kingdom of Greece (GlÃ¼cksburg),8,5603
4247,Bollywood,8,164431
4248,Counter-intelligence,8,3063
4249,Vilayat Nokhchicho,8,691
4250,Pskov Republic,8,2234
4251,Voskhod 2,8,5614
4252,Jean Sibelius,8,20177
4253,Sputnik,8,63859
4254,Sagallo,8,1379
4255,Clinton Administration,8,2497
4256,Paralympic Games,8,26059
4257,Altai Mountains,8,16024
4258,History of Poland during the Piast dynasty,8,2703
4259,Peter II of Russia,8,11551
4260,Taman Peninsula,8,1910
4261,Kyrgyz people,8,10190
4262,1918 RSFSR Constitution,8,35
4263,North Korea,8,358675
4264,European Plain,8,3336
4265,Assyrian Christians,8,695
4266,Al-Qaida,8,1083
4267,Ignacy Krasicki,8,1403
4268,Shamanistic,8,516
4269,Vasili IV of Russia,8,5131
4270,Ahmed III,8,10277
4271,The Putin Interviews,8,5548
4272,Expo 58,8,4386
4273,Casimir IV Jagiellon,8,4787
4274,CzesÅaw MiÅosz,8,6362
4275,Escalator,8,17453
4276,Aria (band),8,3022
4277,Surrender of Japan,8,44374
4278,Hokkaido,8,49383
4279,Marxist-Leninist atheism,8,386
4280,Dresden,8,49259
4281,Women in space,8,4846
4282,Timber frame construction,8,15
4283,List of battles of the Russo-Japanese War,8,395
4284,Anti-Stalinist left,8,3818
4285,Katerina Tikhonova,8,48991
4286,Second Bulgarian Empire,8,9829
4287,Burruss Hall,8,77
4288,Tuapse,8,1841
4289,Olga Knipper,8,1914
4290,Anastas Mikoyan,8,14950
4291,Chris Matthew Sciabarra,8,415
4292,Great Russian Encyclopedia,8,710
4293,BC Almaty,8,145
4294,Glasnost,8,32027
4295,Curonian Lagoon,8,1329
4296,Space station,8,40652
4297,Ferdinand I of Romania,8,10550
4298,Sophia Alekseyevna,8,1325
4299,Proletarian literature,8,2347
4300,2001 Sino-Russian Treaty of Friendship,8,1411
4301,Foot Guards,8,5201
4302,American Revolutionary War,8,204784
4303,Radio Moscow,8,2181
4304,Maria SkÅodowska-Curie,8,679
4305,Belle Ãpoque,8,31929
4306,Piotr Buchkin,8,141
4308,Grigory Gagarin,8,479
4309,Vasili III of Russia,8,5854
4310,List of Russian artists,8,5868
4311,Grigori Aleksandrov,8,1154
4312,Silver Age of Russian Poetry,8,1190
4313,Lyubov Popova,8,2522
4314,Varvara Stepanova,8,1477
4315,Federation of Jewish Communities of Russia,8,925
4316,Beer in Russia,8,1616
4317,Russkoye Radio,8,428
4318,New Athos,8,1082
4319,Andrei Snezhnevsky,8,455
4320,Patriarch Sergius of Moscow,8,1077
4321,Vasily Klyuchevsky,8,495
4322,PoznaÅ,8,28908
4323,Zemstvo,8,2976
4324,Olga Rozanova,8,807
4325,Tikhvin Assumption Monastery,8,119
4326,River Neva,8,315
4327,Winston Churchill,8,748161
4328,Neva River,8,4853
4329,Karelian Autonomous Soviet Socialist Republic,8,1960
4330,Suzdal,8,4028
4331,Mengu-Timur,8,1205
4332,East Germany,8,124076
4333,Nuclear power,8,69174
4334,People's Republic of China,8,660248
4335,Ausgleich,8,1288
4336,Khrushchev Thaw,8,12189
4338,Polish intelligence,8,103
4339,Northern Caucasus,8,14569
4340,Silesians,8,4837
4341,Conscientious objector,8,36501
4342,Women's suffrage,8,67570
4343,Theosophy,7,12716
4344,2000s commodities boom,7,4701
4345,Batum Oblast,7,970
4346,Eastern Roman Empire,7,218440
4347,Roman civilisation,7,90
4348,Seventh Crusade,7,6513
4349,US,7,8959
4350,Statutes of Lithuania,7,443
4351,Isabella Clara Eugenia,7,5000
4352,ArmenianâTatar massacres of 1905â07,7,770
4353,Luxembourg (city),7,4481
4354,Polish Legions in World War I,7,2150
4355,Ukha,7,2585
4356,Plesetsk Cosmodrome,7,4646
4357,Jesus Prayer,7,16856
4358,Gunboat,7,7706
4359,Ivan Fyodorov (printer),7,693
4360,Avram Iancu,7,1177
4361,Andrei Rublev,7,5851
4362,Vseslav of Polotsk,7,1184
4363,United States,7,1473955
4364,Ayuka Khan,7,383
4365,Alans,7,19208
4366,Exonym,7,30551
4367,Old Style and New Style dates,7,50766
4368,Greek genocide,7,28680
4369,Middle East,7,157614
4370,Joint State Political Directorate,7,2309
4371,Fire of Moscow (1571),7,1001
4372,Sahib I Giray,7,450
4373,Pafnuty Chebyshev,7,4909
4374,East Frisia,7,5980
4375,Valaam Monastery,7,1721
4376,Tundra,7,58517
4377,CorvÃ©e,7,7733
4378,Electorate of Saxony,7,9088
4379,2008?2011 Icelandic financial crisis,7,8017
4380,The Other Russia (coalition),7,1427
4381,Russian Academy of Arts,7,697
4382,Yelagin Island,7,278
4383,Rail freight transport,7,9513
4384,Saint Nicholas,7,33915
4385,Orientalism (book),7,23946
4386,GÃ¼mÃ¼Åhane,7,909
4387,Masovia,7,1151
4388,Che?mno,7,1879
4389,Stavka,7,4399
4390,Fascism,7,290873
4391,Night of the Long Knives,7,65884
4392,Rudolf Frentz,7,225
4393,Accordion,7,33306
4394,SinoâSoviet split,7,453
4395,Hungarian Revolution of 1956,7,54621
4396,Personal name,7,26492
4397,Flak,7,2932
4398,Khanty?Mansi Autonomous Okrug,7,1418
4399,Munich speech of Vladimir Putin,7,1576
4400,Khalkhas,7,56
4401,Arthur Schopenhauer,7,49753
4402,Populist,7,2857
4403,Caesaropapism,7,5283
4404,Plovdiv,7,23221
4405,Ostyak,7,846
4406,Yalta conference,7,108409
4407,Zygmunt KrasiÅski,7,1197
4408,Sosloviye,7,294
4409,Kirillo-Belozersky Monastery,7,688
4410,Saar-Lor-Lux,7,90
4412,Henryk Wieniawski,7,3544
4414,German Chancellor,7,39389
4415,National liberalism,7,5082
4416,Social realism,7,11033
4417,2nd Congress of the Russian Social Democratic Labour Party,7,874
4418,Blitzkrieg,7,63453
4419,Candide,7,38478
4420,Kremlin Armoury,7,3407
4421,Caviar,7,65867
4423,LOMO,7,1270
4424,Tax on childlessness,7,1106
4425,Ministry of Foreign Affairs (Soviet Union),7,2335
4426,Smolny Institute,7,2271
4427,Kolomna,7,2334
4428,Yuriy Molchanov,7,229
4429,Ismail Gaspirali,7,453
4430,Grigori Sokolnikov,7,2629
4431,Christmas trees,7,297
4432,The Just War tradition,7,2188
4433,Central Archives of the Russian Ministry of Defence,7,200
4434,Suicide in Russia,7,2773
4435,Zabaykalye,7,83
4436,Tent-like church,7,277
4437,Endonym and exonym,7,43
4438,Ob River,7,7884
4439,Amnesty International,7,44956
4440,Populism,7,55356
4441,Agitprop,7,9314
4442,Community of Serb Municipalities,7,2544
4443,Order of the Red Banner of Labour,7,2162
4444,2020 United States presidential election,7,299
4445,London Philharmonic Orchestra,7,4430
4446,ToruÅ,7,10751
4447,Nuclear meltdown,7,16105
4448,Oleg Lomakin,7,136
4449,Volga-Ural region,7,2492
4450,Libertarian socialism,7,31717
4451,Naum Gabo,7,2727
4452,Crimean Tatar diaspora,7,857
4453,Ptichka,7,969
4455,Andrei Tsygankov,7,286
4456,Darya Nikolayevna Saltykova,7,6313
4457,Jascha Heifetz,7,9223
4458,Eight-Nation Alliance,7,13263
4459,Dmitry of Uglich,7,1443
4460,Treaty of Saint Petersburg (1723),7,228
4461,Antarctica,7,157919
4462,Socialist Soviet Republic of Byelorussia,7,1109
4463,Furugelm Island,7,101
4464,Bundesliga,7,163239
4465,Postcard,7,12535
4466,Shebekino,7,199
4467,Kim Jong-il,7,145547
4468,Gottfried Wilhelm Leibniz,7,46475
4469,German language,7,116791
4470,Sergey Malyutin,7,703
4471,Architectural history,7,781
4472,Nina Veselova,7,137
4473,Oleg Yankovsky,7,1855
4474,James Bond in film,7,91527
4475,Battle of M?r??ti,7,687
4476,Second International,7,8375
4477,Treaty of Jassy,7,962
4478,Far North (Russia),7,3338
4479,Libertarian socialists,7,166
4480,Central Intelligence Agency,7,189995
4481,Haim Arlosoroff,7,1674
4482,Sofia,7,52647
4483,Balagansk,7,303
4484,Komsomolskaya Pravda,6,3406
4485,Secret Intelligence Service,6,79736
4486,State of Israel,6,522981
4487,Lithuanian Soviet Socialist Republic,6,4973
4488,Monchegorsk,6,559
4489,African diaspora,6,23505
4490,Kingdom of Bulgaria,6,14978
4491,Vasiliy Perov,6,22
4492,Mikhail Natarevich,6,207
4493,Council of People's Commissars of the Soviet Union,6,102
4494,History of California,6,20275
4495,Monroe Doctrine,6,69535
4496,Ivan Argunov,6,472
4497,Proposition (philosophy),6,187
4498,Pyotr Kapitsa,6,2843
4499,Korean War,6,573450
4500,Entente Cordiale,6,9177
4501,Daco-Thracian,6,974
4502,Prague,6,155408
4503,John Caird (director),6,1516
4504,Alfred Nobel,6,51493
4505,APEC,6,36353
4507,Adelina Patti,6,2761
4508,Polish zÅoty,6,18107
4509,Buran (spacecraft),6,20582
4510,Åahin Giray,6,1365
4511,Council of the European Union,6,17775
4512,Dutch language,6,76877
4513,Kiautschou Bay concession,6,3379
4514,Shashlyk,6,818
4515,Mikhail Tomsky,6,1729
4516,War on Terror,6,79657
4517,Georgian Soviet Socialist Republic,6,6632
4518,Vostok 1,6,19636
4519,Svetlana Alliluyeva,6,85706
4520,Society of Jesus,6,85461
4521,Muhammad Ali of Egypt,6,23822
4522,Battle of Mir (1812),6,668
4523,Ivan VI of Russia,6,12599
4525,Seven Boyars,6,397
4526,Ilmen Slavs,6,575
4527,Sultan Abdulaziz,6,65
4528,Governor-General of Finland,6,478
4529,German mistreatment of Soviet prisoners of war,6,9730
4530,Logic,6,57394
4531,Murom,6,1448
4532,Perestroika,6,46645
4533,Nikolay Lobachevsky,6,202
4534,Flag of Poland,6,21029
4535,United Kingdom,6,749921
4536,Punk subculture,6,22576
4537,Table of Ranks,6,3780
4538,Antichrist,6,62729
4539,Fossil fuel subsidies,6,159
4540,George Canning,6,6670
4541,Nazi Party,6,114945
4542,Grand Prince of Vladimir,6,132
4543,Italo-Turkish War,6,14816
4544,Nur Devlet,6,306
4545,Forced religious conversion,6,101
4546,Modernism,6,90531
4547,Achim von Arnim,6,344
4548,Anti-Soviet propaganda,6,140
4550,Kingdom of Bohemia,6,31424
4551,History of Palestine,6,21226
4552,Denisovan,6,45783
4553,Anti-Sovietism,6,1404
4554,Trakai,6,3224
4555,Benito Mussolini,6,271112
4556,Epiphany (holiday),6,18297
4557,Tatar Autonomous Soviet Socialist Republic,6,1110
4558,Teimuraz II of Kakheti,6,491
4559,Alliance,6,10324
4560,Slobodan Milo?evi?,6,49617
4561,SovietâJapanese War,6,21291
4562,2004 Russian presidential election,6,10
4563,David Andersen,6,3701
4564,Snow leopard,6,80386
4565,George III,6,73004
4566,Devlet II Giray,6,203
4567,Svishtov,6,1011
4568,FrÃ©dÃ©ric Chopin,6,100855
4569,University of WrocÅaw,6,2307
4570,Remittances,6,1742
4571,Mongolian language,6,26430
4572,Simon Sebag Montefiore,6,8468
4574,World revolution,6,3955
4575,Socialism in One Country,6,11391
4576,Luftwaffe,6,57699
4577,Cominform,6,9991
4578,History of the Soviet Union (1964â82),6,4521
4579,Moskovsky Korrespondent,6,141
4580,Treaty of Ganja,6,427
4581,Nakhichevan Autonomous Soviet Socialist Republic,6,968
4582,Neman River,6,1929
4583,Tampere,6,14381
4584,Periodic table,6,559128
4585,Volga River region,6,770
4586,University College London,6,44710
4587,Orthodox Judaism,6,42368
4588,Smolensk Governorate,6,403
4589,International Date Line,6,31222
4590,Magnitogorsk,6,9751
4591,Union of Active Struggle,6,174
4592,Bishop of Pomesania,6,24
4593,Sportintern,6,126
4594,William Pitt the Elder,6,1109
4595,Gabriel Narutowicz,6,1920
4596,Independent International Commission of Inquiry on the Syrian Arab Republic,6,1490
4597,General State Laws for the Prussian States,6,416
4598,Commune of the Working People of Estonia,6,1516
4599,Anti-Soviet,6,442
4600,Architecture of Poland,6,257
4601,Chess,6,134315
4602,List of larger indigenous peoples of Russia,6,1060
4603,Alexander Nevsky Cathedral in Sofia,6,87
4604,Orenburg Muslim Spiritual Assembly,6,192
4605,State Political Directorate,6,3733
4606,Ministry of Health (Russia),6,1075
4607,Law enforcement in Russia,6,2142
4608,Boris Ioganson,6,200
4609,Russian Council of Muftis,6,210
4610,Justices of the peace (Russia),6,65
4611,Mestnichestvo,6,461
4612,Erzurum Province,6,2169
4613,Daily Mail,6,60893
4614,Chamber Orchestra,6,751
4615,Vladimir Rusanov,6,557
4616,Mehmed I Giray,6,564
4617,Battle of Kolubara,6,3003
4618,Red coat (military uniform),6,10143
4619,Oleg Losev,6,1106
4620,Agnosticism,6,103834
4621,Union of Socialists-Revolutionaries Maximalists,6,229
4622,Alexander Vasilyevich Alexandrov,6,3515
4623,Georges Bizet,6,27861
4624,State Council of the Soviet Union,6,1060
4625,Old Bolshevik,6,7961
4626,Bonn,6,35663
4627,The Patricide,6,530
4628,Gennady Yanayev,6,6980
4629,Physiography,6,411
4630,Single Integrated Operational Plan,6,5114
4631,Crude oil,6,113318
4632,Kingdom of Finland (1918),6,5402
4633,Buryat Autonomous Soviet Socialist Republic,6,625
4634,Gorno-Altai Autonomous Soviet Socialist Republic,6,311
4635,Rustam Minnikhanov,6,2159
4636,Mongol invasion of Volga Bulgaria,6,1382
4637,Anatolia,6,92643
4638,Genghis Khan,6,269726
4639,"Anchorage, Alaska",6,59381
4640,Narym,6,314
4641,Zemsky Sobor,6,1445
4642,Jan KiliÅski,6,268
4643,Soviet?Japanese War (1945),6,955
4644,Ardahan Province,6,1704
4645,Khanate of Sibir,6,4628
4646,La PÃ©rouse Strait,6,1164
4647,Chapaev (film),6,1553
4648,Duchy of Courland and Semigallia (1918),6,2238
4649,Ozero,6,1507
4650,Slobodan MiloÅ¡eviÄ,6,49617
4651,Volga German Autonomous Soviet Socialist Republic,6,3069
4652,Sarai (city),6,5134
4653,German minority in Poland,6,4522
4654,Konstantin Yuon,6,874
4655,Maksymilian Faktorowicz,6,525
4656,Pair skating,6,2928
4657,Siege of Tsingtao,6,6168
4658,Yazidis in Armenia,6,4448
4659,Lake Ilmen,6,821
4660,Victoria Cross,6,42835
4661,Sport in Belgium,5,1551
4662,Propaganda,5,57082
4663,Figure skating,5,28780
4665,List of current heads of federal subjects of Russia,5,818
4666,Mujahideen,5,35878
4667,Mount Athos,5,28871
4668,Nordic music,5,234
4669,Christian monasticism,5,11440
4670,Kingdom of Serbia,5,17095
4671,Amu Darya,5,12608
4672,Saiga antelope,5,15412
4673,M?ni M?dhava Ch?ky?r,5,516
4674,1912 Summer Olympics,5,9204
4675,Mir Ali Shir Nava'i,5,93
4676,Vault (architecture),5,12443
4677,Ferghana,5,1132
4678,Era of Stagnation,5,8961
4679,Nakia (Marvel Cinematic Universe),5,238
4680,Deer,5,71131
4681,Kyzylorda,5,2045
4682,Order of Lenin,5,13294
4683,Bond girl,5,32291
4684,DÄbrowa GÃ³rnicza,5,1469
4685,Case Blue,5,14574
4686,Germanism (linguistics),5,1194
4687,Oleg I of Chernigov,5,331
4688,Secret police,5,13134
4689,Archie Brown,5,829
4690,Gerasimov Institute of Cinematography,5,1478
4691,Wojciech Bartosz GÅowacki,5,265
4692,Grammatical number,5,9758
4693,Stag,5,2800
4694,TomaszÃ³w Mazowiecki,5,1188
4695,Saint Catherine's Monastery,5,12541
4696,Rabkrin,5,677
4697,Beloozero,5,310
4698,World Council of Churches,5,8788
4700,Greek Revival architecture,5,6866
4701,Billiards,5,4887
4702,Official languages of the United Nations,5,11499
4703,List of leaders of the Russian SFSR,5,6106
4704,Political absolutism,5,31210
4705,Afghanistan,5,232914
4706,Cubism,5,70028
4707,Council of People's Commissars,5,5172
4708,Henrietta Island,5,651
4709,Yury Trifonov,5,802
4710,Kosygin reform,5,2920
4711,Vistula,5,13114
4712,Moravia,5,26846
4713,1980 Summer Olympic Games,5,63
4714,Paul-Henri Spaak,5,3256
4715,Karelo-Finnish Soviet Socialist Republic,5,5410
4716,Director of FSB,5,677
4717,Cameroon national football team,5,21383
4718,Mother (Gorky novel),5,2854
4719,Marxist philosophy,5,11629
4720,Asia,5,169511
4721,Cambridge University,5,111153
4722,Borjomi,5,2224
4723,Andrey Bogolyubsky,5,891
4724,Francs-tireurs,5,5055
4725,National sovereignty,5,764
4726,Yasser Arafat,5,61705
4727,Izvestia,5,4483
4728,Spanish Empire,5,67265
4729,Controlled-access highway,5,19384
4730,Isaac Asimov,5,109252
4731,Joseon,5,42231
4732,Persian rug,5,12441
4733,Mao Zedong,5,235969
4734,Zhenotdel,5,1470
4735,Energy superpower,5,2673
4736,Vladimir Demikhov,5,4099
4737,Katyusha (song),5,10509
4738,Askar Akayev,5,2946
4739,ZagÅÄbie DÄbrowskie,5,299
4740,Late Tokugawa shogunate,5,647
4741,East Asia,5,78038
4742,Louis Aragon,5,4192
4743,Nino Burjanadze,5,1746
4744,Organized crime,5,39589
4745,Kauai,5,49580
4746,Eurasian lynx,5,20575
4747,Ethel Rosenberg,5,3745
4748,Superpower,5,52751
4749,Barn,5,9588
4750,Intellectual,5,19358
4751,Privatization,5,24854
4752,State funeral,5,9571
4754,Marxist theory,5,984
4755,Mesame Dasi,5,464
4756,UjazdÃ³w Castle,5,699
4757,Succession of states,5,6512
4758,Nikolay Mordvinov (admiral),5,136
4759,Denisova Cave,5,3204
4760,George Orwell,5,159052
4761,Nicolae B?lcescu,5,960
4762,Cottage,5,15309
4763,Chukchi Peninsula,5,4309
4764,Government reform of Alexander I,5,370
4765,Head of state,5,38885
4766,Hungarian Defence Forces,5,5833
4767,Macedonia (region),5,13897
4768,Keke Geladze,5,4744
4769,Moscow Trials,5,7430
4770,Language shift,5,6399
4771,Yevgeniy Chazov,5,509
4772,Miron Merzhanov,5,284
4773,Kotlas,5,959
4774,Alexander Nevsky (film),5,5589
4775,Stephen Kotkin,5,2514
4776,Kielce,5,5372
4777,Lena River,5,9440
4778,Gy?rgy Luk?cs,5,9675
4779,Key Biscayne,5,2116
4780,WacÅaw SierpiÅski,5,2381
4781,GdaÅsk Bay,5,1280
4782,European Council,5,19911
4783,Honour Guard Battalion (Armenia),5,117
4784,Habsburg-occupied Serbia (1788â92),5,687
4785,Artificial intelligence,5,313622
4786,Kazan Kremlin,5,2974
4787,Cecilia Payne-Gaposchkin,5,5166
4788,Factory Acts,5,8698
4789,Polonium,5,40856
4790,Shanghai,5,140454
4791,California,5,375269
4792,Matvey Manizer,5,226
4793,Nikolai Pozdneev,5,188
4794,Musical notation,5,26941
4795,Adolf Frederick of Sweden,5,1278
