id,Label,total_relevance,pageviews
3522,National Bolivarian Armed Forces of Venezuela,29,5915
3523,The Mighty Handful,29,744
3524,Leonard Euler,29,414
3525,Russian Public Opinion Research Center,29,452
3526,Chechens,29,19552
3527,Anatoliy Serdyukov,29,1576
3528,Baku,29,58012
3529,Alcohol consumption in Russia,29,5798
3530,Belyayev circle,29,313
3531,Peter Tekeli,29,212
3532,Arktika 2007,29,1183
3533,2012 Russian presidential election,29,6003
3534,Vologda,28,3238
3535,Alexei Kudrin,28,1788
3536,Federation Council (Russia),28,5724
3537,Democratic Republic of Georgia,28,5417
3538,Tatars,28,56090
3539,Intelligentsia,28,14409
3540,Volga Germans,28,12923
3541,Government reform of Peter the Great,28,1823
3542,MTV Russia,28,315
3543,Hussar,27,17048
3544,Red Army invasion of Georgia,27,3687
3545,"Samara, Russia",27,17881
3546,Konstantin Pobedonostsev,27,1587
3547,Dogger Bank incident,27,4889
3548,Fishing industry in Russia,27,1289
3549,Leningrad Oblast,27,8408
3550,Maria Feodorovna (Sophie Dorothea of W?rttemberg),27,5822
3551,Oblomov,27,4024
3552,Alexander Nevsky,27,13283
3553,Manchuria,27,49555
3554,Bloody Sunday (1905),27,22624
3555,Putin's Palace,27,7192
3556,Mikhail Lomonosov,27,7887
3557,Iranian nuclear programme,26,71
3558,Soviet submarine K-129 (1960),26,13208
3559,Levada Center,26,1105
3560,Sakhalin Koreans,26,2873
3561,Revolutionary syndicalism,26,2165
3562,El Lissitzky,26,7196
3563,Battle of Gumbinnen,26,1285
3564,Battle of L?tzen (1813),26,2461
3565,October Manifesto,26,3539
3566,Russo-Persian War (1826â28),26,1781
3567,Revolution in the Kingdom of Poland (1905?1907),26,360
3568,Law of Russia,26,2835
3570,Caucasian Imamate,26,3313
3571,Vyborg,26,8224
3572,Olympic Games,26,156096
3573,Kosovo conflict,25,826
3574,Supreme Soviet of Russia,25,3162
3575,2016 United Kingdom European Union membership referendum,25,113891
3576,Rostov-on-Don,25,14184
3577,Nicolaus Copernicus,25,101132
3578,Kamchatka Peninsula,25,22754
3579,Russian Social Democratic Labour Party,25,9791
3580,Karelian Isthmus,25,4661
3581,Burkhard Christoph von MÃ¼nnich,25,607
3582,Kosovo War,25,71959
3583,Alaska,25,204413
3584,Novgorod,25,19660
3585,Marina Tsvetaeva,24,5639
3586,Ivan Goncharov,24,2173
3587,State Duma,24,19684
3588,Treaty of Turkmenchay,24,2604
3589,Kino (band),24,8782
3590,House of Vasa,24,4675
3591,Alexandra Pavlovna,24,62
3592,Grand Duke Konstantin Pavlovich of Russia,24,3261
3593,Josip Broz Tito,24,70604
3594,Russian Museum,24,2506
3595,Romanization of Russian,24,13097
3596,Art Nouveau architecture in Russia,24,348
3597,Tver,24,6730
3598,Afanasy Fet,24,981
3599,Chinese Eastern Railway,24,2402
3600,"Orthodoxy, Autocracy, and Nationality",24,1549
3601,Duchy of Courland,24,468
3602,Socialist realism,23,15260
3603,Armenian genocide,23,3874
3604,Kars,23,13686
3605,Estonian War of Independence,23,6177
3606,Russian Turkestan,23,3401
3607,Russian wine,23,1204
3608,Cantonist,23,1398
3609,Russo-Crimean Wars,23,1619
3610,Masha Gessen,23,6954
3611,Belgium,23,233198
3612,Mongolia,23,176356
3613,Irtysh,23,967
3614,North Atlantic Cooperation Council,23,219
3615,Emancipation reform of 1861,23,8517
3616,War of the Polish Succession,23,4894
3617,Russian Ministry of Defence,23,184
3618,Turkestan Krai,23,109
3619,Pan-Slavism,23,7633
3620,Vologda Oblast,23,2597
3621,All-Russian Central Executive Committee,23,1305
3622,American-led intervention in Syria,23,2966
3623,Third Partition of Poland,23,4136
3624,2010 Kyrgyzstani revolution,23,109
3625,Basmachi,23,803
3626,Russia at the Olympics,23,4019
3627,Richard Pipes,23,3800
3628,History of Tatarstan,23,1027
3629,Kazan khanate,23,5957
3630,Imperatritsa Mariya-class battleship,22,1881
3631,Outer Manchuria,22,5049
3632,Igor Putin,22,1577
3633,Liberalism in Russia,22,2349
3634,Renaissance,22,246138
3635,Treaty of Versailles,22,99220
3636,Peter Lacy,22,966
3637,Age of Enlightenment,22,154596
3638,Cathedral of Christ the Saviour,22,10672
3639,European Space Agency,22,39606
3640,International Olympic Committee,22,29353
3641,Treaty of Berlin (1878),22,4994
3642,Russian military reform,22,976
3643,Matryoshka dolls,22,142
3644,South Caucasus,22,11209
3645,Second French Empire,22,27435
3646,Time in Russia,22,8154
3647,Saint Basil's Cathedral,22,31286
3648,Moscow Oblast,21,10295
3649,Russian Fort Elizabeth,21,2342
3650,Darmstadt,21,15400
3651,"Royal Castle, Warsaw",21,6086
3652,Freedom of movement,21,13983
3653,Cosmonaut,21,5318
3654,Hungarian Revolution of 1848,21,8807
3655,Imperial Moscow University,21,525
3656,1999 NATO bombing of Yugoslavia,21,3567
3657,State capitalism,21,18601
3658,Olivier salad,21,12806
3659,Nikolai Rezanov,21,731
3660,Futurism,21,28060
3663,Coup of June 1907,21,611
3664,Sergey Nechayev,21,3180
3665,Charles XII invasion of Poland,21,133
3666,Simbirsk,21,385
3667,Destruction of Syria's chemical weapons,20,2066
3668,Art Deco,20,94348
3669,Astrakhan,20,11677
3670,Holstein-Gottorp,20,1682
3671,White Army,20,4108
3672,Caspian Sea,20,68193
3673,Privatization in Russia,20,3274
3674,Franco-Ottoman alliance,20,4987
3675,"Herbert Kitchener, 1st Earl Kitchener",20,24474
3676,Our Home â Russia,20,2044
3677,Dmitry Pozharsky,20,1325
3678,Vasily Bazhenov,20,231
3679,Kalmyk Khanate,20,2573
3680,Russian presidential inauguration,20,395
3681,War and Peace (film series),20,9198
3682,Eastern SiberiaâPacific Ocean oil pipeline,20,1066
3683,PolandâUnited States relations,20,2216
3684,Russian Musical Society,20,434
3685,Russian presidential administration,20,266
3686,Caucasus,20,65286
3687,BRICS,20,70765
3688,Nakaz,20,864
3689,Fenya,20,2108
3690,Arkhangelsk,20,16024
3691,State continuity of the Baltic states,19,1855
3692,Sergey Uvarov,19,537
3693,Andrei Lugovoi,19,356
3694,Grand Kremlin Palace,19,7775
3695,"Sonoma County, California",19,12394
3696,Archbishop of Novgorod,19,136
3697,European Parliament,19,67136
3698,Jehovah's Witnesses,19,156182
3699,Laurasia,19,10615
3700,Barents Sea,19,11404
3701,Belgian Revolution,19,11767
3702,Kingdom of Italy,19,51308
3703,Proletkult,19,2097
3704,United Kingdom of Great Britain and Ireland,19,54160
3705,White whale,19,255
3706,Khanate of Khiva,19,5582
3707,Transcaspian Region,19,174
3708,USSR Academy of Sciences,19,708
3709,Truce of Vilna,19,152
3710,Georgy Sviridov,19,1893
3711,Gavrila Derzhavin,19,988
3712,Franz Josef Land,19,10874
3713,Konstantin Tsiolkovsky,19,11275
3714,First Italo-Ethiopian War,18,8752
3715,Amur River,18,11714
3716,Transcaucasus Railway,18,416
3717,Population of the Soviet Union,18,13
3718,Holy Alliance,18,5753
3719,Saxony,18,36767
3720,Bering Strait,18,25290
3721,Treaty of San Stefano,18,4035
3722,Romanticism,18,106937
3723,Province of Silesia,18,3408
3724,1907 Tiflis bank robbery,18,3157
3725,Okhrana,18,6276
3726,Uzbek language,18,13109
3727,Carol I of Romania,18,8262
3728,Sofya Kovalevskaya,18,10
3729,Great Sejm,18,681
3730,Sergey Guriyev,18,10
3731,Danubian principalities,18,2291
3732,"Perm, Russia",18,143
3733,Ivan Krylov,17,1943
3734,Kaftan,17,13603
3735,Balkan Wars,17,24464
3736,Tapestry,17,17252
3737,Boston Celtics,17,56610
3738,Battlecruiser,17,20944
3739,Turkmen Soviet Socialist Republic,17,4187
3740,Battle of Baku,17,3555
3741,Dungan people,17,4619
3742,General mobilization,17,141
3743,Russian winter,17,493
3744,Boris Godunov,17,14175
3745,Austrian Empire,17,38101
3746,Ivan Bilibin,17,2951
3747,Empire,17,28303
3748,Russian neoclassical revival,17,424
3749,Blowing Up Russia,17,798
3750,Government of Russia,17,19016
3751,Novgorod Republic,17,12431
3752,Battle of Korsakov,17,511
3753,Wrangel Island,17,11110
3754,Tsar,17,25344
3755,Christmas in Russia,17,2877
3756,Sukhumi,17,8460
3757,Republic of Ragusa,17,13133
3758,Amur Annexation,17,256
3759,Permanent revolution,17,10886
3760,Julius Martov,17,4674
3761,Battle of Sandepu,17,863
3762,White Sea,17,9239
3763,Mobilization,17,4808
3764,Alexander Nikolayevich Samokhvalov,17,228
3765,Zhetysu,17,1664
3766,Nagant M1895,17,14498
3767,State Duma of the Russian Empire,17,5716
3768,All-Russia People's Front,17,8449
3769,Sergei Krikalev,17,3121
3770,Education in the Soviet Union,17,3510
3771,Fyodor Schechtel,17,493
3772,"Edward Grey, 1st Viscount Grey of Fallodon",16,4325
3773,Patriarch of Moscow,16,544
3774,Kashgar,16,15478
3775,Semyonovsky regiment,16,26
3776,OttomanâHabsburg wars,16,8109
3777,Likbez,16,1610
3778,Peter Kropotkin,16,20151
3779,Sigismund the Old,16,4340
3780,Poland men's national volleyball team,16,19417
3781,Dmitri Volkogonov,16,1112
3782,Catherine I of Russia,16,21269
3783,Ministry of Finance (Russia),16,1052
3784,Twitter,16,270535
3785,Korea under Japanese rule,16,38185
3786,Most Holy Synod,16,837
3787,University of Warsaw,16,4940
3788,Sergey Sobyanin,16,5322
3789,James Clapper,16,15798
3790,MIR (submersible),16,696
3791,Hanseatic League,16,52442
3792,Ice hockey,16,59403
3793,Lev Kamenev,16,9923
3794,Treaty of Aigun,16,1907
3795,SuwaÅki,16,2879
3796,K-141 Kursk,16,59
3797,Ivan Pavlov,16,38945
3798,Japanese Korea,16,700
3799,Islamic State of Iraq and the Levant,16,4330900
3800,Baltic governorates,16,1241
3801,Northern Crusades,16,9757
3802,Kashubians,16,9851
3803,Lake Onega,16,2923
3804,Chuvash language,15,6012
3806,Nietzsche,15,7666
3807,Stabilization Fund of the Russian Federation,15,481
3808,Boundaries between the continents of Earth,15,18823
3809,Battleship,15,45486
3810,Suppression of the Society of Jesus,15,7125
3811,Augustus II of Poland,15,9813
3812,Duma,15,10362
3813,Mensheviks,15,15429
3814,Vistula Spit,15,1149
3815,Dobruja,15,5557
3816,Symbolism (arts),15,22901
3817,Great power,15,33918
3818,Tikhon (Shevkunov),15,1075
3819,Diomede Islands,15,12986
3820,Crimean campaigns of 1687 and 1689,15,682
3821,Battle of the Ice,15,1505
3822,Siberian River Routes,15,1363
3823,Karafuto Prefecture,15,6710
3824,Peterhof Palace,15,16092
3825,Rossiyskaya Gazeta,15,1737
3826,Orientalism,15,29689
3827,LÃ¼shunkou District,15,4433
3828,Mikhail Bakhtin,15,9778
3829,NASA,15,208116
3830,2017 Confederations Cup,15,144
3831,Nikolai Timkov,15,207
3832,Celtics?Lakers rivalry,15,4412
3833,Weimar Republic,15,90144
3834,Mari people,15,6040
3835,2017 FIFA Confederations Cup,15,11226
3836,Japanese battleship Shikishima,15,948
3837,New Economic Policy,15,14766
3838,Livonia,15,10334
3839,Primary election,15,34906
3840,Nadezhda Krupskaya,15,11213
3841,Conscription in the Russian Empire,15,476
3842,Graham Russell,15,8640
3843,Saint Petersburg Imperial University,15,382
3844,White Sun of the Desert,15,2506
3845,Tuvan language,15,4731
3846,Ethnic conflicts in the Soviet Union,15,488
3847,Price of oil,14,19737
3848,Malbork Castle,14,11399
3849,Marxism,14,144046
3850,Soviet General Staff,14,59
3851,Oriental rug,14,6405
3852,Soviet people,14,4285
3853,Vistula Lagoon,14,1405
3854,GOELRO plan,14,1085
3855,Kara Sea,14,5556
3856,Act of Canonical Communion with the Moscow Patriarchate,14,238
3857,Unity Day (Russia),14,1528
3858,Stavropol,14,4422
3859,Grigori Rasputin,14,238629
3860,Russian oil industry,14,185
3861,Helsinki,14,64499
3862,Taiga,14,51426
3863,Izborsk,14,696
3864,Smallpox,14,127161
3865,Arctic,14,36557
3867,Velikiy kniaz,14,2666
3868,Finnish language,14,37861
3869,Alexei Rykov,14,10422
3871,Academic Marxism,14,168
3872,Almost Famous,14,52654
3873,Germans,14,39564
3874,Azak,14,3846
3875,Abdication of Nicholas II,14,1180
3876,Astrakhan Oblast,14,4175
3877,Tuvan Autonomous Soviet Socialist Republic,13,2667
3878,Kosovo,13,366238
3879,Al-Nusra Front,13,14305
3880,GOLOS Association,13,99
3881,Viktor Zubkov,13,6352
3882,Golos (election monitor),13,347
3883,Aero L-39 Albatros,13,21872
3884,Feodor I of Russia,13,9759
3885,Czeslaw Znamierowski,13,303
3886,Makhmut Gareev,13,642
3887,Adalbert of Prague,13,2826
3888,Ukaz,13,375
3889,Dual Alliance (1879),13,3648
3890,Alsace-Lorraine,13,28441
3891,William of Modena,13,327
3892,United Principalities of Moldavia and Wallachia,13,2170
3893,Intercontinental ballistic missile,13,36898
3894,Alexander Stepanovich Popov,13,4693
3895,Repin Institute of Arts,13,61
3896,Ural (region),13,5284
3897,Nuclear arms race,13,10316
3898,Lyudmila Putina,13,37619
3899,Ayn Rand,13,97275
3900,Aquarium (band),13,1302
3901,Peoples of the Caucasus,13,13778
3902,Irish rebellion of 1803,13,954
3903,Treaty of Bucharest (1812),13,1093
3904,Semyon Dezhnyov,13,584
3905,Kremlin,13,60046
3906,POW,13,43072
3907,United Baltic Duchy,13,3245
3908,DNA test,13,1010
3909,Nikolay Punin,13,428
3910,Anti-Corruption Foundation,13,1207
3911,Karachays,13,3035
3912,Council communists,13,19
3913,Military reserve force,13,7315
3914,Katorga,13,3494
3915,Konni (dog),13,2200
3916,Treaty of Paris (1815),13,2808
3917,Siberian Tatars,13,2851
3918,Acting President of Russia,13,1094
3919,Persian Expedition of 1796,13,1369
3920,Adams?On?s Treaty,13,13376
3921,The Battleship Potemkin,13,1820
3922,Danube-Black Sea Canal,13,594
3923,Communist state,13,57102
3924,Grand duchy,13,4444
3925,North Koreans in Russia,13,973
3926,United Nations Interim Administration Mission in Kosovo,13,4752
3927,Ivan III of Russia,13,12320
3928,State Council of Imperial Russia,13,1534
3929,Vladimir Milov,13,339
3930,Konrad I of Masovia,13,1341
3931,Afanasiy Nikitin,13,120
3932,Ivan III of Moscow,13,82
3933,Immanuel Kant,13,111355
3934,Zilant,13,1681
3936,Balkars,13,2422
3937,Tengrism,13,27277
3938,Kwantung Leased Territory,13,4894
3939,Yemelyan Pugachev,13,3692
3940,Georgian nationalism,12,515
3941,Prince Albert of Saxe-Coburg and Gotha,12,19340
3942,Vladimir Zworykin,12,1195
3943,Victoria of the United Kingdom,12,8238
3944,League of Nations,12,72539
3945,Bulat Okudzhava,12,2165
3946,Imperial Japanese Army,12,26786
3947,Red Data Book of the Russian Federation,12,3618
3948,Zhores Alferov,12,2252
3949,Special member state territories and the European Union,12,14015
3950,List of Russian explorers,12,2978
3951,Bukharan People's Soviet Republic,12,4149
3952,Kirghiz Autonomous Socialist Soviet Republic (1920â1925),12,1482
3953,Chud,12,2657
3954,Security Council of Russia,12,1834
3955,Federal Assembly (Russia),12,5927
3956,Bob Dole,12,44366
3957,Silesian architecture,12,371
3958,Lower Saxony,12,43502
3959,Gagauzia,12,7250
3960,Penza,12,3721
3961,Chief Rabbi of Russia,12,314
3962,Greater Poland,12,3578
3963,KoÅobrzeg,12,2984
3964,Estonian language,12,18851
3965,Pauline Laws,12,992
3966,Andrei Bely,12,1750
3967,Vissarion Belinsky,12,2235
3968,Punctation of Olm?tz,12,718
3969,Mikhail Fradkov,12,2301
3970,Symphonic poem,12,4555
3971,Polotsk,12,3025
3972,Proletarian internationalism,12,5604
3973,Novaya Zemlya,12,13692
3974,Kremlin Regiment,12,1656
3975,Sadko (musical tableau),12,302
3976,Russian cruiser Aurora,12,9927
3977,German Gref,12,444
3978,Ivan Sakharov,12,66
3979,Syrian Army,12,8514
3980,East Asia Summit,12,9330
3981,Denis Fonvizin,12,1112
3982,Yuri Tulin,12,111
3983,British Empire,12,187304
3984,Orenburg,12,7033
3985,Federal Assembly of Russia,12,1458
3986,Leningrad School of Painting,12,309
3987,Ossetian people,12,455
3988,White Sea-Baltic Canal,12,431
3989,Luxembourg,12,240422
3990,Karl Briullov,12,679
3991,Vladimir Konstantinov,12,4851
3992,Sofia Gubaidulina,12,3270
3993,Krasnovodsk,12,291
3994,Kosovo?Serbia relations,12,5777
3995,Brown bear,12,127680
3996,Mongolian People's Republic,12,14956
3997,Sovereign democracy,12,1374
3998,Treaty of Fredrikshamn,12,1063
3999,Eurasia,12,51366
4000,Tretyakov Gallery,12,5227
4001,Golden Ring of Russia,12,3722
4002,List of political parties in Russia,11,1066
4003,I?d?r,11,1448
4004,Rise of nationalism under the Ottoman Empire,11,972
4005,Ural River,11,5312
4006,Wassily Kandinsky,11,57265
4008,Mikhail Katkov,11,381
4009,National awakening of Romania,11,1021
4010,Macedonian language,11,20307
4011,Pavel Pestel,11,497
4012,Neo-classicism,11,515
4013,Freikorps,11,15429
4014,Scandinavia,11,123170
4015,Vladimir Smirnov (businessman),11,222
4016,Battle of Moscow (1612),11,1006
4017,Georgy Malenkov,11,32873
4018,Dante's Inferno (1967 TV film),11,169
4019,Nikolai Bukharin,11,13578
4020,Bard (Soviet Union),11,1392
4021,Islam in the Soviet Union,11,3072
4022,Siege of Leningrad,11,36715
4023,Languages of the European Union,11,15704
4024,Siedlce,11,2023
4025,Maurice Pal?ologue,11,742
4026,Lida,11,2143
4027,Romantic nationalism,11,6645
4028,Georgy Chicherin,11,3024
4029,Fighter aircraft,11,40082
4030,Sambo (martial art),11,65696
4031,Alexander Prokhorov,11,1484
4032,John Maynard Keynes,11,57048
4033,Unity (Russian political party),11,1819
4034,Galindians,11,911
4035,"Gori, Georgia",11,9939
4036,Nikolay Chernyshevsky,11,3094
4037,Free City of KrakÃ³w,11,1035
4038,Allotment (gardening),11,7192
4039,Inorodtsy,11,290
4040,National Priority Projects,11,509
4041,Russian Census (2002),11,1218
4042,Lower Silesia,11,3252
4043,Rostov,11,4556
4044,Michael I of Russia,11,14982
4045,William Gerhardie,11,328
4046,Vozhd,11,1168
4047,Magadan Oblast,11,5514
4048,Sergei Eisenstein,11,16197
4049,Ingush people,11,6778
4050,National missile defense,11,561
4051,Nikolay Gumilyov,11,1511
4052,Nikolai Galakhov,11,218
4053,Dmitry Donskoy,11,3831
4054,Trans-Caspian Railway,11,438
4055,Reza Shah,11,24729
4056,List of birds of Russia,11,1700
4057,Treaty of Nystad,11,1853
4058,Sergei Ivanovich Osipov,11,87
4059,Sejm of the Republic of Poland,11,16110
4060,Arkaim,11,4461
4062,Dmitry Dokhturov,11,427
4063,Western Rite Orthodox,10,154
4064,Beef Stroganoff,10,41881
4065,Alfred North Whitehead,10,17077
4066,Catherine Merridale,10,769
4067,Alexei Kosygin,10,9768
4068,Royal Malaysian Air Force,10,15326
4069,Ardahan,10,1615
4070,Power of Siberia,10,1507
4071,Decree of the President of Russia,10,861
4072,Emmanuel Macron,10,185495
4073,Astrakhan Khanate,10,2467
4074,Tartary,10,22246
4075,Tartu,10,11041
4076,Pylos,10,6957
4077,Moskovskij Komsomolets,10,866
4078,Bolshevik Initial Decrees,10,11
4079,Constitution of the Kingdom of Poland,10,421
4080,Kingdom of Lithuania (1918),10,2501
4081,History of Christianity,10,25297
4082,Tokhtamysh,10,2211
4083,Tajikistani Civil War,10,5082
4084,Potemkin village,10,39973
4085,Neo-Byzantine architecture,10,737
4086,Second Peace of Thorn (1466),10,1010
4087,Yuri Andropov,10,36693
4088,July Days,10,2294
4089,Holy Synod,10,1526
4090,Holy Roman Empire,10,161447
4091,GermanâSoviet Commercial Agreement (1940),10,1443
4092,Icons,10,1123
4093,Finnish Declaration of Independence,10,2465
4094,Andrei Gromyko,10,7768
4095,Bavaria,10,93235
4096,American imperialism,10,28717
4097,Mariinsky Theatre,10,4751
4098,Jagiellonian dynasty,10,3845
4099,Patriarch Philaret of Moscow,10,269
4100,Kars Province,10,3138
4101,Valentin Rasputin,10,759
4102,Polar bear,10,99715
4103,Arctic Ocean,10,37764
4104,Latvian War of Independence,10,4052
4105,Triborough Bridge,10,7856
4106,Marxism and the National Question,10,1666
4107,Dictatorship of the proletariat,10,14742
4108,Nordic countries,10,57625
4109,Conscript,10,42410
4110,Silesia,10,26969
4111,The Draft,10,354
4112,Hesse,10,32521
4113,"Kirov, Kirov Oblast",10,5436
4114,Armenian genocide denial,10,271
4115,Hungarian Soviet Republic,10,7702
4117,Ispolkom,10,418
4118,Digital terrestrial,10,874
4119,French Army Mutinies,10,1114
4120,Order of the Red Banner,10,4250
4122,History of Sweden (1523â1611),10,1530
4123,War communism,10,4510
4124,Demographic crisis of Russia,10,1416
4125,Dimitri Obolensky,10,555
4126,Mikhail Meltyukhov,10,312
4127,Sergei Kolesnikov (whistleblower),10,372
4128,Shock therapy (economics),10,6220
4129,Space Race,10,35059
4130,Engels Kozlov,10,130
4131,European colonization of the Americas,10,56895
4132,Vladimir Zenzinov,10,245
4133,Laika,10,56396
4134,Jagiellonian,10,149
4135,South Korea,10,256244
4136,Qasim Khanate,10,1829
4137,Icon,10,18128
4138,Northwest Russia,10,894
4139,Denial of the Armenian genocide,10,21
4140,Musavat Party,10,139
4141,Konstantin Aksakov,10,389
4142,Convention of Peking,10,3937
4143,Strap match,10,269
4145,Principality of Tver,10,551
4146,Dragoons,9,2611
4147,Tobacco politics,9,2846
4148,Swedish Estonia,9,941
4149,List of cultural icons of Russia,9,4485
4150,Constructivism (art),9,23727
4151,Kapustin Yar,9,6486
4152,Pribilof Islands,9,2240
4153,Radio Rossii,9,529
4154,Seat of the European Parliament in Strasbourg,9,3931
4155,De Long Islands,9,1041
4156,Baltic languages,9,9401
4157,Mikhail Semyonovich Vorontsov,9,912
4158,Vladimir Oblast,9,2407
4159,Kingdom of Dalmatia,9,3290
4160,Nineteen Eighty-four,9,160
4161,Paris,9,221262
4162,Emirate of Afghanistan,9,7456
4163,Petrograd Soviet,9,4838
4164,Carnegie Endowment for International Peace,9,5644
4165,Joseph Rotblat,9,2988
4166,Triple Alliance (1882),9,13860
4167,Declaration of State Sovereignty of the Russian Soviet Federative Socialist Republic,9,1377
4168,Union of October 17,9,1267
4169,Kremlin Wall Necropolis,9,12397
4170,Battle of Molodi,9,1458
4171,Spiritual Christianity,9,4124
4172,Brandenburger Gold Coast,9,1326
4173,Gosplan,9,2858
4174,Kwantung Army,9,9569
4175,State Council (Russia),9,462
4176,Serfs,9,36641
4177,Finns,9,15187
4178,Belgium national football team,9,66704
4179,Transfiguration Cathedral (Saint Petersburg),9,357
4180,Ballistic missile submarine,9,18827
4181,Arctic Circle,9,49728
4182,Russian Red,9,1233
4183,Absolute monarchy,9,52775
4184,European Commission,9,58930
4185,Ferdinand Lassalle,9,3759
4186,Erzurum,9,11662
4187,Kryashens,9,743
4188,Qing China,9,99296
4189,Galley,9,15851
4190,Pyotr Semyonov-Tyan-Shansky,9,355
4191,Great Famine (Ireland),9,95928
4192,The Internationale,9,26693
4193,Alexander Mikhailovich Semionov,9,59
4194,Vanguardism,9,11848
4195,Tampere conference of 1905,9,432
4196,Giuseppe Conte,9,58663
4197,Melikdoms of Karabakh,9,631
4198,Helmet (heraldry),9,2553
4199,BaltacÄ± Mehmet Pasha,9,518
4201,Rococo,9,40453
4202,Nadezhda Udaltsova,9,391
4203,Bryansk,9,3418
4204,Kuzma Petrov-Vodkin,9,1038
4205,The Communist Manifesto,9,47226
4206,Marina Salye,9,592
4207,1917â18 Local Council of the Russian Orthodox Church,9,170
4208,Prague Conference,9,295
4209,Alexander Blok,9,3197
4210,Chairman of the State Duma,9,1320
4211,Mstislav Rostropovich,9,7781
4212,Khujand,9,3485
4213,Yenisey,9,432
4214,Vladimir Propp,9,6405
4215,Bashkir Autonomous Soviet Socialist Republic,9,1026
4217,"Alexei Petrovich, Tsarevich of Russia",9,6122
4218,Volga trade route,9,1979
4219,Staraya Ladoga,9,2419
4220,IÄdÄ±r Province,9,2032
4221,Max Vasmer,9,752
4222,Regiment,9,28074
4223,Dragoon,9,20550
4224,Khakas people,9,2806
4225,Renaissance architecture,9,20918
4226,Kalmyk Autonomous Soviet Socialist Republic,9,784
4227,Lake Ladoga,9,7773
4228,Octobrists,9,192
4229,Spanish Civil War,9,126559
4230,Nation-state,9,3532
4231,Kirghiz Soviet Socialist Republic,8,4195
4232,2000 Russian presidential election,8,4151
4233,Prisoner of war camp,8,523
4234,Kingdom of Romania,8,18578
4235,Stephen BÃ¡thory,8,4359
4236,Mikhail Tikhomirov,8,154
4237,Kefir,8,52776
4238,Sophia Palaiologina,8,5024
4239,Censorship in the Soviet Union,8,3364
4240,Kuyavia,8,1066
4241,Vasily Perovsky,8,217
4242,Montenegro,8,159896
4243,Mariavite Church,8,969
4244,Checheno-Ingush Autonomous Soviet Socialist Republic,8,1035
4245,People's Commissar,8,336
4246,Kingdom of Greece (GlÃ¼cksburg),8,1432
4247,Bollywood,8,118335
4248,Counter-intelligence,8,2363
4249,Vilayat Nokhchicho,8,758
4250,Pskov Republic,8,2215
4251,Voskhod 2,8,5004
4252,Jean Sibelius,8,22424
4253,Sputnik,8,86513
4254,Sagallo,8,1146
4255,Clinton Administration,8,952
4256,Paralympic Games,8,30872
4257,Altai Mountains,8,15810
4258,History of Poland during the Piast dynasty,8,2053
4259,Peter II of Russia,8,13439
4260,Taman Peninsula,8,2293
4261,Kyrgyz people,8,9661
4262,1918 RSFSR Constitution,8,30
4263,North Korea,8,191721
4264,European Plain,8,4395
4265,Assyrian Christians,8,1044
4266,Al-Qaida,8,820
4267,Ignacy Krasicki,8,1713
4268,Shamanistic,8,766
4269,Vasili IV of Russia,8,6386
4270,Ahmed III,8,7491
4271,The Putin Interviews,8,3735
4272,Expo 58,8,3325
4273,Casimir IV Jagiellon,8,4539
4274,CzesÅaw MiÅosz,8,7263
4275,Escalator,8,16252
4276,Aria (band),8,2706
4277,Surrender of Japan,8,41577
4278,Hokkaido,8,47127
4279,Marxist-Leninist atheism,8,563
4280,Dresden,8,47278
4281,Women in space,8,11006
4282,Timber frame construction,8,15
4283,List of battles of the Russo-Japanese War,8,542
4284,Anti-Stalinist left,8,3738
4285,Katerina Tikhonova,8,25035
4286,Second Bulgarian Empire,8,10801
4287,Burruss Hall,8,105
4288,Tuapse,8,1609
4289,Olga Knipper,8,1939
4290,Anastas Mikoyan,8,8075
4291,Chris Matthew Sciabarra,8,507
4292,Great Russian Encyclopedia,8,649
4293,BC Almaty,8,149
4294,Glasnost,8,17195
4295,Curonian Lagoon,8,1288
4296,Space station,8,29326
4297,Ferdinand I of Romania,8,9218
4298,Sophia Alekseyevna,8,1766
4299,Proletarian literature,8,1935
4300,2001 Sino-Russian Treaty of Friendship,8,925
4301,Foot Guards,8,3130
4302,American Revolutionary War,8,182582
4303,Radio Moscow,8,2016
4304,Maria SkÅodowska-Curie,8,688
4305,Belle Ãpoque,8,28689
4306,Piotr Buchkin,8,149
4308,Grigory Gagarin,8,528
4309,Vasili III of Russia,8,5124
4310,List of Russian artists,8,4367
4311,Grigori Aleksandrov,8,865
4312,Silver Age of Russian Poetry,8,999
4313,Lyubov Popova,8,1914
4314,Varvara Stepanova,8,1192
4315,Federation of Jewish Communities of Russia,8,603
4316,Beer in Russia,8,1145
4317,Russkoye Radio,8,271
4318,New Athos,8,1161
4319,Andrei Snezhnevsky,8,592
4320,Patriarch Sergius of Moscow,8,929
4321,Vasily Klyuchevsky,8,477
4322,PoznaÅ,8,24565
4323,Zemstvo,8,2660
4324,Olga Rozanova,8,673
4325,Tikhvin Assumption Monastery,8,118
4326,River Neva,8,349
4327,Winston Churchill,8,536379
4328,Neva River,8,5499
4329,Karelian Autonomous Soviet Socialist Republic,8,1610
4330,Suzdal,8,3555
4331,Mengu-Timur,8,1817
4332,East Germany,8,108624
4333,Nuclear power,8,69430
4334,People's Republic of China,8,708619
4335,Ausgleich,8,807
4336,Khrushchev Thaw,8,6649
