id,Label,total_relevance,pageviews
3525,Russian Public Opinion Research Center,29,647
3526,Chechens,29,18350
3527,Anatoliy Serdyukov,29,1793
3528,Baku,29,59066
3529,Alcohol consumption in Russia,29,7082
3530,Belyayev circle,29,402
3531,Peter Tekeli,29,216
3532,Arktika 2007,29,1456
3533,2012 Russian presidential election,29,6592
3534,Vologda,28,3084
3535,Alexei Kudrin,28,1642
3536,Federation Council (Russia),28,6376
3537,Democratic Republic of Georgia,28,6440
3538,Tatars,28,57957
3539,Intelligentsia,28,15989
3540,Volga Germans,28,13539
3541,Government reform of Peter the Great,28,3783
3542,MTV Russia,28,353
3543,Hussar,27,18254
3544,Red Army invasion of Georgia,27,3972
3545,"Samara, Russia",27,19635
3546,Konstantin Pobedonostsev,27,2047
3547,Dogger Bank incident,27,4019
3548,Fishing industry in Russia,27,1495
3549,Leningrad Oblast,27,9245
3550,Maria Feodorovna (Sophie Dorothea of W?rttemberg),27,27744
3551,Oblomov,27,4783
3552,Alexander Nevsky,27,14370
3553,Manchuria,27,53355
3554,Bloody Sunday (1905),27,20918
3555,Putin's Palace,27,8478
3556,Mikhail Lomonosov,27,8295
3557,Iranian nuclear programme,26,84
3558,Soviet submarine K-129 (1960),26,14056
3559,Levada Center,26,1241
3560,Sakhalin Koreans,26,2916
3561,Revolutionary syndicalism,26,2066
3562,El Lissitzky,26,7995
3563,Battle of Gumbinnen,26,1362
3564,Battle of L?tzen (1813),26,3201
3565,October Manifesto,26,4794
3566,Russo-Persian War (1826â28),26,1982
3567,Revolution in the Kingdom of Poland (1905?1907),26,340
3568,Law of Russia,26,3040
3570,Caucasian Imamate,26,3068
3571,Vyborg,26,8816
3572,Olympic Games,26,156692
3573,Kosovo conflict,25,417
3574,Supreme Soviet of Russia,25,3541
3575,2016 United Kingdom European Union membership referendum,25,94633
3576,Rostov-on-Don,25,16317
3577,Nicolaus Copernicus,25,96892
3578,Kamchatka Peninsula,25,26666
3579,Russian Social Democratic Labour Party,25,10534
3580,Karelian Isthmus,25,5174
3581,Burkhard Christoph von MÃ¼nnich,25,725
3582,Kosovo War,25,56288
3583,Alaska,25,219089
3584,Novgorod,25,20182
3585,Marina Tsvetaeva,24,5997
3586,Ivan Goncharov,24,2251
3587,State Duma,24,18427
3588,Treaty of Turkmenchay,24,3087
3589,Kino (band),24,9050
3590,House of Vasa,24,5101
3591,Alexandra Pavlovna,24,104
3592,Grand Duke Konstantin Pavlovich of Russia,24,6846
3593,Josip Broz Tito,24,69276
3594,Russian Museum,24,2601
3595,Romanization of Russian,24,14213
3596,Art Nouveau architecture in Russia,24,389
3597,Tver,24,6091
3598,Afanasy Fet,24,1023
3599,Chinese Eastern Railway,24,2934
3600,"Orthodoxy, Autocracy, and Nationality",24,2034
3601,Duchy of Courland,24,521
3602,Socialist realism,23,17165
3603,Armenian genocide,23,5210
3604,Kars,23,22572
3605,Estonian War of Independence,23,7824
3606,Russian Turkestan,23,4115
3607,Russian wine,23,1237
3608,Cantonist,23,1139
3609,Russo-Crimean Wars,23,2381
3610,Masha Gessen,23,38368
3611,Belgium,23,260827
3612,Mongolia,23,177931
3613,Irtysh,23,1047
3614,North Atlantic Cooperation Council,23,322
3615,Emancipation reform of 1861,23,11156
3616,War of the Polish Succession,23,5427
3617,Russian Ministry of Defence,23,186
3618,Turkestan Krai,23,126
3619,Pan-Slavism,23,8890
3620,Vologda Oblast,23,2665
3621,All-Russian Central Executive Committee,23,1448
3622,American-led intervention in Syria,23,7284
3623,Third Partition of Poland,23,5691
3624,2010 Kyrgyzstani revolution,23,124
3625,Basmachi,23,927
3626,Russia at the Olympics,23,4164
3627,Richard Pipes,23,5877
3628,History of Tatarstan,23,1149
3629,Kazan khanate,23,7642
3630,Imperatritsa Mariya-class battleship,22,2812
3631,Outer Manchuria,22,5932
3632,Igor Putin,22,1936
3633,Liberalism in Russia,22,2494
3634,Renaissance,22,267145
3635,Treaty of Versailles,22,138906
3636,Peter Lacy,22,1054
3637,Age of Enlightenment,22,164105
3638,Cathedral of Christ the Saviour,22,11241
3639,European Space Agency,22,32877
3640,International Olympic Committee,22,31435
3641,Treaty of Berlin (1878),22,5818
3642,Russian military reform,22,1746
3643,Matryoshka dolls,22,103
3644,South Caucasus,22,13517
3645,Second French Empire,22,30932
3646,Time in Russia,22,9642
3647,Saint Basil's Cathedral,22,34577
3648,Moscow Oblast,21,11093
3649,Russian Fort Elizabeth,21,2526
3650,Darmstadt,21,18368
3651,"Royal Castle, Warsaw",21,5999
3652,Freedom of movement,21,17690
3653,Cosmonaut,21,5319
3654,Hungarian Revolution of 1848,21,11209
3655,Imperial Moscow University,21,570
3656,1999 NATO bombing of Yugoslavia,21,2717
3657,State capitalism,21,23856
3658,Olivier salad,21,13130
3659,Nikolai Rezanov,21,838
3660,Futurism,21,32775
3663,Coup of June 1907,21,696
3664,Sergey Nechayev,21,3726
3665,Charles XII invasion of Poland,21,117
3666,Simbirsk,21,417
3667,Destruction of Syria's chemical weapons,20,2290
3668,Art Deco,20,102179
3669,Astrakhan,20,11817
3670,Holstein-Gottorp,20,2085
3671,White Army,20,4415
3672,Caspian Sea,20,69739
3673,Privatization in Russia,20,5797
3674,Franco-Ottoman alliance,20,6011
3675,"Herbert Kitchener, 1st Earl Kitchener",20,26592
3676,Our Home â Russia,20,2180
3677,Dmitry Pozharsky,20,2375
3678,Vasily Bazhenov,20,281
3679,Kalmyk Khanate,20,2560
3680,Russian presidential inauguration,20,516
3681,War and Peace (film series),20,9499
3682,Eastern SiberiaâPacific Ocean oil pipeline,20,1042
3683,PolandâUnited States relations,20,2347
3684,Russian Musical Society,20,514
3685,Russian presidential administration,20,306
3686,Caucasus,20,69760
3687,BRICS,20,73749
3688,Nakaz,20,1693
3689,Fenya,20,2391
3690,Arkhangelsk,20,17661
3691,State continuity of the Baltic states,19,1420
3692,Sergey Uvarov,19,758
3693,Andrei Lugovoi,19,411
3694,Grand Kremlin Palace,19,8809
3695,"Sonoma County, California",19,29037
3696,Archbishop of Novgorod,19,158
3697,European Parliament,19,74381
3698,Jehovah's Witnesses,19,171473
3699,Laurasia,19,10942
3700,Barents Sea,19,15409
3701,Belgian Revolution,19,13986
3702,Kingdom of Italy,19,55397
3703,Proletkult,19,2994
3704,United Kingdom of Great Britain and Ireland,19,55867
3705,White whale,19,314
3706,Khanate of Khiva,19,6570
3707,Transcaspian Region,19,188
3708,USSR Academy of Sciences,19,710
3709,Truce of Vilna,19,151
3710,Georgy Sviridov,19,2057
3711,Gavrila Derzhavin,19,1363
3712,Franz Josef Land,19,9792
3713,Konstantin Tsiolkovsky,19,9390
3714,First Italo-Ethiopian War,18,9563
3715,Amur River,18,11733
3716,Transcaucasus Railway,18,458
3717,Population of the Soviet Union,18,8
3718,Holy Alliance,18,6614
3719,Saxony,18,34430
3720,Bering Strait,18,24275
3721,Treaty of San Stefano,18,4638
3722,Romanticism,18,122849
3723,Province of Silesia,18,3623
3724,1907 Tiflis bank robbery,18,8555
3725,Okhrana,18,7277
3726,Uzbek language,18,15179
3727,Carol I of Romania,18,11067
3728,Sofya Kovalevskaya,18,2663
3729,Great Sejm,18,962
3730,Sergey Guriyev,18,15
3731,Danubian principalities,18,2638
3732,"Perm, Russia",18,194
3733,Ivan Krylov,17,2185
3734,Kaftan,17,15483
3735,Balkan Wars,17,29667
3736,Tapestry,17,16834
3737,Boston Celtics,17,87745
3738,Battlecruiser,17,24090
3739,Turkmen Soviet Socialist Republic,17,4028
3740,Battle of Baku,17,3244
3741,Dungan people,17,5090
3742,General mobilization,17,189
3743,Russian winter,17,633
3744,Boris Godunov,17,14485
3745,Austrian Empire,17,42642
3746,Ivan Bilibin,17,3411
3747,Empire,17,30374
3748,Russian neoclassical revival,17,625
3749,Blowing Up Russia,17,637
3750,Government of Russia,17,21482
3751,Novgorod Republic,17,13139
3752,Battle of Korsakov,17,775
3753,Wrangel Island,17,22896
3754,Tsar,17,27285
3755,Christmas in Russia,17,4712
3756,Sukhumi,17,8646
3757,Republic of Ragusa,17,15710
3758,Amur Annexation,17,255
3759,Permanent revolution,17,11888
3760,Julius Martov,17,4769
3761,Battle of Sandepu,17,1096
3762,White Sea,17,10564
3763,Mobilization,17,5703
3764,Alexander Nikolayevich Samokhvalov,17,252
3765,Zhetysu,17,1919
3766,Nagant M1895,17,15939
3767,State Duma of the Russian Empire,17,6193
3768,All-Russia People's Front,17,9117
3769,Sergei Krikalev,17,3789
3770,Education in the Soviet Union,17,3861
3771,Fyodor Schechtel,17,496
3772,"Edward Grey, 1st Viscount Grey of Fallodon",16,5202
3773,Patriarch of Moscow,16,674
3774,Kashgar,16,17323
3775,Semyonovsky regiment,16,25
3776,OttomanâHabsburg wars,16,13474
3777,Likbez,16,1661
3778,Peter Kropotkin,16,22613
3779,Sigismund the Old,16,4677
3780,Poland men's national volleyball team,16,9713
3781,Dmitri Volkogonov,16,1202
3782,Catherine I of Russia,16,41302
3783,Ministry of Finance (Russia),16,1208
3784,Twitter,16,308699
3785,Korea under Japanese rule,16,45081
3786,Most Holy Synod,16,1053
3787,University of Warsaw,16,5749
3788,Sergey Sobyanin,16,3884
3789,James Clapper,16,30455
3790,MIR (submersible),16,758
3791,Hanseatic League,16,42395
3792,Ice hockey,16,81854
3793,Lev Kamenev,16,10460
3794,Treaty of Aigun,16,2613
3795,SuwaÅki,16,2917
3796,K-141 Kursk,16,49
3797,Ivan Pavlov,16,37099
3798,Japanese Korea,16,645
3799,Islamic State of Iraq and the Levant,16,3245205
3800,Baltic governorates,16,1254
3801,Northern Crusades,16,10499
3802,Kashubians,16,12322
3803,Lake Onega,16,2869
3804,Chuvash language,15,6485
3806,Nietzsche,15,5618
3807,Stabilization Fund of the Russian Federation,15,602
3808,Boundaries between the continents of Earth,15,18601
3809,Battleship,15,50670
3810,Suppression of the Society of Jesus,15,7706
3811,Augustus II of Poland,15,10354
3812,Duma,15,9997
3813,Mensheviks,15,14958
3814,Vistula Spit,15,1312
3815,Dobruja,15,5257
3816,Symbolism (arts),15,23904
3817,Great power,15,37518
3818,Tikhon (Shevkunov),15,1269
3819,Diomede Islands,15,12126
3820,Crimean campaigns of 1687 and 1689,15,788
3821,Battle of the Ice,15,1419
3822,Siberian River Routes,15,1603
3823,Karafuto Prefecture,15,6927
3824,Peterhof Palace,15,15245
3825,Rossiyskaya Gazeta,15,2032
3826,Orientalism,15,35623
3827,LÃ¼shunkou District,15,11557
3828,Mikhail Bakhtin,15,11365
3829,NASA,15,165143
3830,2017 Confederations Cup,15,157
3831,Nikolai Timkov,15,225
3832,Celtics?Lakers rivalry,15,6060
3833,Weimar Republic,15,93229
3834,Mari people,15,5723
3835,2017 FIFA Confederations Cup,15,11483
3836,Japanese battleship Shikishima,15,810
3837,New Economic Policy,15,17976
3838,Livonia,15,9872
3839,Primary election,15,31211
3840,Nadezhda Krupskaya,15,12380
3841,Conscription in the Russian Empire,15,513
3842,Graham Russell,15,7458
3843,Saint Petersburg Imperial University,15,411
3844,White Sun of the Desert,15,2469
3845,Tuvan language,15,5250
3846,Ethnic conflicts in the Soviet Union,15,684
3847,Price of oil,14,19444
3848,Malbork Castle,14,11541
3849,Marxism,14,154474
3850,Soviet General Staff,14,67
3851,Oriental rug,14,8979
3852,Soviet people,14,4938
3853,Vistula Lagoon,14,1517
3854,GOELRO plan,14,1405
3855,Kara Sea,14,6783
3856,Act of Canonical Communion with the Moscow Patriarchate,14,353
3857,Unity Day (Russia),14,5283
3858,Stavropol,14,4311
3859,Grigori Rasputin,14,227525
3860,Russian oil industry,14,219
3861,Helsinki,14,64721
3862,Taiga,14,55468
3863,Izborsk,14,769
3864,Smallpox,14,133303
3865,Arctic,14,45672
3867,Velikiy kniaz,14,2970
3868,Finnish language,14,39575
3869,Alexei Rykov,14,11733
3871,Academic Marxism,14,96
3872,Almost Famous,14,57639
3873,Germans,14,43663
3874,Azak,14,4247
3875,Abdication of Nicholas II,14,1711
3876,Astrakhan Oblast,14,4260
3877,Tuvan Autonomous Soviet Socialist Republic,13,2883
3878,Kosovo,13,188345
3879,Al-Nusra Front,13,26506
3880,GOLOS Association,13,110
3881,Viktor Zubkov,13,7077
3882,Golos (election monitor),13,274
3883,Aero L-39 Albatros,13,25832
3884,Feodor I of Russia,13,12071
3885,Czeslaw Znamierowski,13,214
3886,Makhmut Gareev,13,745
3887,Adalbert of Prague,13,3092
3888,Ukaz,13,430
3889,Dual Alliance (1879),13,4849
3890,Alsace-Lorraine,13,39573
3891,William of Modena,13,284
3892,United Principalities of Moldavia and Wallachia,13,2418
3893,Intercontinental ballistic missile,13,44679
3894,Alexander Stepanovich Popov,13,7095
3895,Repin Institute of Arts,13,71
3896,Ural (region),13,5999
3897,Nuclear arms race,13,12265
3898,Lyudmila Putina,13,40091
3899,Ayn Rand,13,103569
3900,Aquarium (band),13,1870
3901,Peoples of the Caucasus,13,13774
3902,Irish rebellion of 1803,13,955
3903,Treaty of Bucharest (1812),13,1420
3904,Semyon Dezhnyov,13,738
3905,Kremlin,13,59178
3906,POW,13,44222
3907,United Baltic Duchy,13,3468
3908,DNA test,13,1303
3909,Nikolay Punin,13,535
3910,Anti-Corruption Foundation,13,1364
3911,Karachays,13,3202
3912,Council communists,13,15
3913,Military reserve force,13,7354
3914,Katorga,13,3619
3915,Konni (dog),13,2699
3916,Treaty of Paris (1815),13,3388
3917,Siberian Tatars,13,3403
3918,Acting President of Russia,13,1263
3919,Persian Expedition of 1796,13,1773
3920,Adams?On?s Treaty,13,21007
3921,The Battleship Potemkin,13,2726
3922,Danube-Black Sea Canal,13,684
3923,Communist state,13,70392
3924,Grand duchy,13,3989
3925,North Koreans in Russia,13,1117
3926,United Nations Interim Administration Mission in Kosovo,13,5478
3927,Ivan III of Russia,13,15850
3928,State Council of Imperial Russia,13,1828
3929,Vladimir Milov,13,401
3930,Konrad I of Masovia,13,1589
3931,Afanasiy Nikitin,13,160
3932,Ivan III of Moscow,13,85
3933,Immanuel Kant,13,121909
3934,Zilant,13,1822
3936,Balkars,13,2519
3937,Tengrism,13,28440
3938,Kwantung Leased Territory,13,5553
3939,Yemelyan Pugachev,13,17402
3940,Georgian nationalism,12,544
3941,Prince Albert of Saxe-Coburg and Gotha,12,20677
3942,Vladimir Zworykin,12,1191
3943,Victoria of the United Kingdom,12,11072
3944,League of Nations,12,83020
3945,Bulat Okudzhava,12,2627
3946,Imperial Japanese Army,12,30289
3947,Red Data Book of the Russian Federation,12,3344
3948,Zhores Alferov,12,2923
3949,Special member state territories and the European Union,12,14877
3950,List of Russian explorers,12,3554
3951,Bukharan People's Soviet Republic,12,4549
3952,Kirghiz Autonomous Socialist Soviet Republic (1920â1925),12,1515
3953,Chud,12,3287
3954,Security Council of Russia,12,2328
3955,Federal Assembly (Russia),12,5620
3956,Bob Dole,12,54365
3957,Silesian architecture,12,437
3958,Lower Saxony,12,32971
3959,Gagauzia,12,8394
3960,Penza,12,3672
3961,Chief Rabbi of Russia,12,372
3962,Greater Poland,12,3985
3963,KoÅobrzeg,12,3591
3964,Estonian language,12,20640
3965,Pauline Laws,12,2803
3966,Andrei Bely,12,2121
3967,Vissarion Belinsky,12,2633
3968,Punctation of Olm?tz,12,847
3969,Mikhail Fradkov,12,2245
3970,Symphonic poem,12,6173
3971,Polotsk,12,3295
3972,Proletarian internationalism,12,6459
3973,Novaya Zemlya,12,16889
3974,Kremlin Regiment,12,1913
3975,Sadko (musical tableau),12,312
3976,Russian cruiser Aurora,12,9919
3977,German Gref,12,495
3978,Ivan Sakharov,12,100
3979,Syrian Army,12,34204
3980,East Asia Summit,12,11065
3981,Denis Fonvizin,12,1448
3982,Yuri Tulin,12,145
3983,British Empire,12,210701
3984,Orenburg,12,6799
3985,Federal Assembly of Russia,12,1492
3986,Leningrad School of Painting,12,414
3987,Ossetian people,12,582
3988,White Sea-Baltic Canal,12,422
3989,Luxembourg,12,206367
3990,Karl Briullov,12,687
3991,Vladimir Konstantinov,12,11577
3992,Sofia Gubaidulina,12,3701
3993,Krasnovodsk,12,344
3994,Kosovo?Serbia relations,12,4273
3995,Brown bear,12,114885
3996,Mongolian People's Republic,12,16437
3997,Sovereign democracy,12,1669
3998,Treaty of Fredrikshamn,12,854
3999,Eurasia,12,53010
4000,Tretyakov Gallery,12,5358
4001,Golden Ring of Russia,12,3996
4002,List of political parties in Russia,11,1128
4003,I?d?r,11,1485
4004,Rise of nationalism under the Ottoman Empire,11,1255
4005,Ural River,11,6350
4006,Wassily Kandinsky,11,50062
4008,Mikhail Katkov,11,420
4009,National awakening of Romania,11,1125
4010,Macedonian language,11,19957
4011,Pavel Pestel,11,636
4012,Neo-classicism,11,492
4013,Freikorps,11,16318
4014,Scandinavia,11,124971
4015,Vladimir Smirnov (businessman),11,250
4016,Battle of Moscow (1612),11,1217
4017,Georgy Malenkov,11,46612
4018,Dante's Inferno (1967 TV film),11,266
4019,Nikolai Bukharin,11,15098
4020,Bard (Soviet Union),11,1540
4021,Islam in the Soviet Union,11,3268
4022,Siege of Leningrad,11,35532
4023,Languages of the European Union,11,16531
4024,Siedlce,11,1923
4025,Maurice Pal?ologue,11,847
4026,Lida,11,2102
4027,Romantic nationalism,11,7668
4028,Georgy Chicherin,11,2045
4029,Fighter aircraft,11,42948
4030,Sambo (martial art),11,31502
4031,Alexander Prokhorov,11,1888
4032,John Maynard Keynes,11,61487
4033,Unity (Russian political party),11,1859
4034,Galindians,11,875
4035,"Gori, Georgia",11,10635
4036,Nikolay Chernyshevsky,11,3229
4037,Free City of KrakÃ³w,11,1141
4038,Allotment (gardening),11,6691
4039,Inorodtsy,11,444
4040,National Priority Projects,11,599
4041,Russian Census (2002),11,1455
4042,Lower Silesia,11,3990
4043,Rostov,11,4956
4044,Michael I of Russia,11,20195
4045,William Gerhardie,11,370
4046,Vozhd,11,1199
4047,Magadan Oblast,11,6302
4048,Sergei Eisenstein,11,18946
4049,Ingush people,11,5920
4050,National missile defense,11,676
4051,Nikolay Gumilyov,11,1563
4052,Nikolai Galakhov,11,210
4053,Dmitry Donskoy,11,5716
4054,Trans-Caspian Railway,11,481
4055,Reza Shah,11,26416
4056,List of birds of Russia,11,1980
4057,Treaty of Nystad,11,2119
4058,Sergei Ivanovich Osipov,11,137
4059,Sejm of the Republic of Poland,11,39942
4060,Arkaim,11,3715
4062,Dmitry Dokhturov,11,494
4063,Western Rite Orthodox,10,109
4064,Beef Stroganoff,10,41529
4065,Alfred North Whitehead,10,16625
4066,Catherine Merridale,10,825
4067,Alexei Kosygin,10,10775
4068,Royal Malaysian Air Force,10,13114
4069,Ardahan,10,1976
4070,Power of Siberia,10,2148
4071,Decree of the President of Russia,10,1135
4072,Emmanuel Macron,10,138476
4073,Astrakhan Khanate,10,2794
4074,Tartary,10,16113
4075,Tartu,10,9912
4076,Pylos,10,7002
4077,Moskovskij Komsomolets,10,1063
4078,Bolshevik Initial Decrees,10,11
4079,Constitution of the Kingdom of Poland,10,433
4080,Kingdom of Lithuania (1918),10,2704
4081,History of Christianity,10,31576
4082,Tokhtamysh,10,2482
4083,Tajikistani Civil War,10,5476
4084,Potemkin village,10,40727
4085,Neo-Byzantine architecture,10,797
4086,Second Peace of Thorn (1466),10,1366
4087,Yuri Andropov,10,44895
4088,July Days,10,2723
4089,Holy Synod,10,2189
4090,Holy Roman Empire,10,175649
4091,GermanâSoviet Commercial Agreement (1940),10,1211
4092,Icons,10,1102
4093,Finnish Declaration of Independence,10,2931
4094,Andrei Gromyko,10,8268
4095,Bavaria,10,98567
4096,American imperialism,10,35449
4097,Mariinsky Theatre,10,5143
4098,Jagiellonian dynasty,10,4403
4099,Patriarch Philaret of Moscow,10,269
4100,Kars Province,10,4077
4101,Valentin Rasputin,10,789
4102,Polar bear,10,117245
4103,Arctic Ocean,10,38206
4104,Latvian War of Independence,10,4691
4105,Triborough Bridge,10,7340
4106,Marxism and the National Question,10,1695
4107,Dictatorship of the proletariat,10,16368
4108,Nordic countries,10,61362
4109,Conscript,10,44622
4110,Silesia,10,31646
4111,The Draft,10,714
4112,Hesse,10,35085
4113,"Kirov, Kirov Oblast",10,4204
4114,Armenian genocide denial,10,289
4115,Hungarian Soviet Republic,10,8851
4117,Ispolkom,10,399
4118,Digital terrestrial,10,461
4119,French Army Mutinies,10,1408
4120,Order of the Red Banner,10,4714
4122,History of Sweden (1523â1611),10,1724
4123,War communism,10,6228
4124,Demographic crisis of Russia,10,1490
4125,Dimitri Obolensky,10,696
4126,Mikhail Meltyukhov,10,312
4127,Sergei Kolesnikov (whistleblower),10,436
4128,Shock therapy (economics),10,8318
4129,Space Race,10,37028
4130,Engels Kozlov,10,145
4131,European colonization of the Americas,10,57087
4132,Vladimir Zenzinov,10,327
4133,Laika,10,51747
4134,Jagiellonian,10,170
4135,South Korea,10,275248
4136,Qasim Khanate,10,1436
4137,Icon,10,19472
4138,Northwest Russia,10,965
4139,Denial of the Armenian genocide,10,22
4140,Musavat Party,10,137
4141,Konstantin Aksakov,10,421
4142,Convention of Peking,10,4995
4143,Strap match,10,297
4145,Principality of Tver,10,652
4146,Dragoons,9,2744
4147,Tobacco politics,9,2849
4148,Swedish Estonia,9,1065
4149,List of cultural icons of Russia,9,2951
4150,Constructivism (art),9,17102
4151,Kapustin Yar,9,4330
4152,Pribilof Islands,9,2076
4153,Radio Rossii,9,589
4154,Seat of the European Parliament in Strasbourg,9,3928
4155,De Long Islands,9,950
4156,Baltic languages,9,9312
4157,Mikhail Semyonovich Vorontsov,9,934
4158,Vladimir Oblast,9,2735
4159,Kingdom of Dalmatia,9,3535
4160,Nineteen Eighty-four,9,134
4161,Paris,9,243137
4162,Emirate of Afghanistan,9,6840
4163,Petrograd Soviet,9,5918
4164,Carnegie Endowment for International Peace,9,6853
4165,Joseph Rotblat,9,7140
4166,Triple Alliance (1882),9,15974
4167,Declaration of State Sovereignty of the Russian Soviet Federative Socialist Republic,9,1488
4168,Union of October 17,9,1533
4169,Kremlin Wall Necropolis,9,14717
4170,Battle of Molodi,9,1614
4171,Spiritual Christianity,9,4777
4172,Brandenburger Gold Coast,9,1936
4173,Gosplan,9,3190
4174,Kwantung Army,9,9792
4175,State Council (Russia),9,471
4176,Serfs,9,42135
4177,Finns,9,17265
4178,Belgium national football team,9,72501
4179,Transfiguration Cathedral (Saint Petersburg),9,298
4180,Ballistic missile submarine,9,19937
4181,Arctic Circle,9,52489
4182,Russian Red,9,1349
4183,Absolute monarchy,9,55253
4184,European Commission,9,59505
4185,Ferdinand Lassalle,9,4179
4186,Erzurum,9,11362
4187,Kryashens,9,757
4188,Qing China,9,119943
4189,Galley,9,15224
4190,Pyotr Semyonov-Tyan-Shansky,9,418
4191,Great Famine (Ireland),9,92644
4192,The Internationale,9,28927
4193,Alexander Mikhailovich Semionov,9,74
4194,Vanguardism,9,13375
4195,Tampere conference of 1905,9,502
4196,Giuseppe Conte,9,33976
4197,Melikdoms of Karabakh,9,726
4198,Helmet (heraldry),9,5066
4199,BaltacÄ± Mehmet Pasha,9,732
4200,Second Northern Syria Buffer Zone,9,12469
4201,Rococo,9,46703
4202,Nadezhda Udaltsova,9,361
4203,Bryansk,9,3240
4204,Kuzma Petrov-Vodkin,9,1176
4205,The Communist Manifesto,9,55880
4206,Marina Salye,9,612
4207,1917â18 Local Council of the Russian Orthodox Church,9,188
4208,Prague Conference,9,314
4209,Alexander Blok,9,3375
4210,Chairman of the State Duma,9,1268
4211,Mstislav Rostropovich,9,8488
4212,Khujand,9,4127
4213,Yenisey,9,499
4214,Vladimir Propp,9,7134
4215,Bashkir Autonomous Soviet Socialist Republic,9,1386
4217,"Alexei Petrovich, Tsarevich of Russia",9,9088
4218,Volga trade route,9,2242
4219,Staraya Ladoga,9,2695
4220,IÄdÄ±r Province,9,2489
4221,Max Vasmer,9,871
4222,Regiment,9,28454
4223,Dragoon,9,21390
4224,Khakas people,9,2851
4225,Renaissance architecture,9,23099
4226,Kalmyk Autonomous Soviet Socialist Republic,9,813
4227,Lake Ladoga,9,7798
4228,Octobrists,9,198
4229,Spanish Civil War,9,141614
4230,Nation-state,9,4136
4231,Kirghiz Soviet Socialist Republic,8,3920
4232,2000 Russian presidential election,8,4647
4233,Prisoner of war camp,8,543
4234,Kingdom of Romania,8,20405
4235,Stephen BÃ¡thory,8,5250
4236,Mikhail Tikhomirov,8,141
4237,Kefir,8,53202
4238,Sophia Palaiologina,8,5262
4239,Censorship in the Soviet Union,8,4760
4240,Kuyavia,8,1202
4241,Vasily Perovsky,8,249
4242,Montenegro,8,143945
4243,Mariavite Church,8,962
4244,Checheno-Ingush Autonomous Soviet Socialist Republic,8,1116
4245,People's Commissar,8,382
4246,Kingdom of Greece (GlÃ¼cksburg),8,1760
4247,Bollywood,8,129203
4248,Counter-intelligence,8,2499
4249,Vilayat Nokhchicho,8,807
4250,Pskov Republic,8,2185
4251,Voskhod 2,8,20730
4252,Jean Sibelius,8,22534
4253,Sputnik,8,106232
4254,Sagallo,8,1754
4255,Clinton Administration,8,1303
4256,Paralympic Games,8,29695
4257,Altai Mountains,8,16895
4258,History of Poland during the Piast dynasty,8,2425
4259,Peter II of Russia,8,25910
4260,Taman Peninsula,8,2452
4261,Kyrgyz people,8,10257
4262,1918 RSFSR Constitution,8,13
4263,North Korea,8,213018
4264,European Plain,8,3902
4265,Assyrian Christians,8,642
4266,Al-Qaida,8,869
4267,Ignacy Krasicki,8,1941
4268,Shamanistic,8,615
4269,Vasili IV of Russia,8,7779
4270,Ahmed III,8,9007
4271,The Putin Interviews,8,4098
4272,Expo 58,8,3541
4273,Casimir IV Jagiellon,8,4648
4274,CzesÅaw MiÅosz,8,9649
4275,Escalator,8,17348
4276,Aria (band),8,3019
4277,Surrender of Japan,8,36976
4278,Hokkaido,8,50890
4279,Marxist-Leninist atheism,8,695
4280,Dresden,8,51026
4281,Women in space,8,17297
4282,Timber frame construction,8,14
4283,List of battles of the Russo-Japanese War,8,728
4284,Anti-Stalinist left,8,3985
4285,Katerina Tikhonova,8,26481
4286,Second Bulgarian Empire,8,12623
4287,Burruss Hall,8,53
4288,Tuapse,8,1686
4289,Olga Knipper,8,2036
4290,Anastas Mikoyan,8,9900
4291,Chris Matthew Sciabarra,8,620
4292,Great Russian Encyclopedia,8,1206
4293,BC Almaty,8,188
4294,Glasnost,8,18769
4295,Curonian Lagoon,8,1157
4296,Space station,8,21317
4297,Ferdinand I of Romania,8,11267
4298,Sophia Alekseyevna,8,2345
4299,Proletarian literature,8,2282
4300,2001 Sino-Russian Treaty of Friendship,8,1159
4301,Foot Guards,8,3254
4302,American Revolutionary War,8,192669
4303,Radio Moscow,8,1964
4304,Maria SkÅodowska-Curie,8,909
4305,Belle Ãpoque,8,31612
4306,Piotr Buchkin,8,181
4308,Grigory Gagarin,8,589
4309,Vasili III of Russia,8,6426
4310,List of Russian artists,8,5026
4311,Grigori Aleksandrov,8,1030
4312,Silver Age of Russian Poetry,8,1087
4313,Lyubov Popova,8,2323
4314,Varvara Stepanova,8,1517
4315,Federation of Jewish Communities of Russia,8,584
4316,Beer in Russia,8,1218
4317,Russkoye Radio,8,323
4318,New Athos,8,1171
4319,Andrei Snezhnevsky,8,634
4320,Patriarch Sergius of Moscow,8,934
4321,Vasily Klyuchevsky,8,527
4322,PoznaÅ,8,28230
4323,Zemstvo,8,3002
4324,Olga Rozanova,8,749
4325,Tikhvin Assumption Monastery,8,101
4326,River Neva,8,290
4327,Winston Churchill,8,522032
4328,Neva River,8,5661
4329,Karelian Autonomous Soviet Socialist Republic,8,1684
4330,Suzdal,8,3657
4331,Mengu-Timur,8,1821
4332,East Germany,8,126245
4333,Nuclear power,8,71818
4334,People's Republic of China,8,795284
4335,Ausgleich,8,784
4336,Khrushchev Thaw,8,7213
4337,President (government title),8,11737
